"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-05,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11450,315,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,11449,314,10,23442.8135371257,23257.062355504,23630.0482896707,0,982.608855327555,1046.63657253708,0.000270107847861137,0.00026796762472512,0.00027226516468553,0,1.13216087643021e-05,1.20593354399648e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-06,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11517,315,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,11485,314,9,23462.1214268788,23276.2076736052,23649.5201266756,13.3257791746582,983.362194702629,995.934634502213,0.000270330313161205,0.000268188216876345,0.000272489518984086,1.53539485703772e-07,1.13302887325571e-05,1.14751482500058e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-07,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11550,316,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1,11549,315,9,23611.9708141758,23425.3238779354,23800.1049050438,152.840442586257,1091.038211133,1148.77507708847,0.00027205687620544,0.000269906332194248,0.00027422455519641,1.76102595141741e-06,1.25709306468993e-05,1.32361742014233e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-08,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11591,316,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,11590,315,9,23637.4342460389,23450.5760961881,23825.7813131777,25.4634318630269,1095.02255537183,1174.2385089515,0.000272350265596129,0.000270197287983968,0.000274520398497423,2.93389390688478e-07,1.26168382187778e-05,1.35295635921117e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-09,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11608,316,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,17,0,"2020/11/09","CD",86790568,236,8,1093,45,11607,315,1932,4197,0.000133735730361852,2.7191894861202e-06,2.22604834202721e-05,4.83577892934172e-05,17,0,11607,315,8,23610.3566996472,23423.7020010727,23798.4987795289,0,1095.02255537183,1174.2385089515,0.000272038278395035,0.000269887644946311,0.000274206049435336,0,1.26168382187778e-05,1.35295635921117e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-10,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11642,316,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11607,315,8,23546.5640680863,23360.402448503,23734.2092301163,0,1095.02255537183,1174.2385089515,0.000271303260373711,0.000269158308175872,0.000273465305931819,0,1.26168382187778e-05,1.35295635921117e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-11,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11656,316,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,0,11641,315,1,23552.2718707385,23366.054301682,23739.9735150513,0,991.886085458766,1174.2385089515,0.000271369025615071,0.000269223428767997,0.000273531721961438,0,1.14285009110525e-05,1.35295635921117e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-12,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11692,318,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,11655,315,1,23519.4000712662,23333.4320121157,23706.850300678,0,841.941399401883,1161.66606915191,0.000270990277091702,0.000268847555095108,0.000273150076638259,0,9.70083983552087e-06,1.3384704074663e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-13,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11692,318,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,11691,317,3,23681.9621151244,23495.6206130016,23869.7814737373,0,841.941399401883,1116.50164299603,0.000272863315229419,0.000270716290426877,0.000275027367878699,0,9.70083983552087e-06,1.28643200375878e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-14,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11760,319,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11691,317,2,23623.7197341774,23437.8265343967,23811.0873147704,0,767.876325144443,1095.02255537183,0.000272192247136548,0.000270050387668815,0.000274351094404296,0,8.84746283887027e-06,1.26168382187778e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-15,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11760,319,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1,11759,318,3,23778.9488166272,23592.2832005202,23967.0913585552,0,767.876325144443,1095.02255537183,0.000273980794971029,0.000271830035730613,0.000276148571335023,0,8.84746283887027e-06,1.26168382187778e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-16,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11839,321,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,79,2,"2020/11/16","CD",86790568,182,4,1178,49,11789,319,1960,3757,0.000135832732423182,2.09700206132998e-06,2.25830991220152e-05,4.32881139803118e-05,30,1,11789,319,4,23858.1106580907,23671.2713515167,24046.4247027961,71.8600654470029,263.489719070945,1166.88262081883,0.000274892896865137,0.00027274013636501,0.000277062649282305,8.27970908624574e-07,3.03592573643423e-06,1.34448091274023e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-17,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11866,322,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,11838,320,5,23974.2076345315,23786.9058788007,24162.9842330972,264.913323045635,528.403042116581,1328.6594739514,0.000276230564991019,0.000274072476156634,0.000278405646948839,3.05232848626634e-06,6.08825422270057e-06,1.53088003059434e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-18,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11918,323,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,11866,322,7,24120.7151929614,23933.1689609781,24309.7310836093,146.507558429948,661.584821371871,1325.22234632447,0.000277918623518646,0.000275757717831482,0.000280096462597287,1.68805852762651e-06,7.6227732646233e-06,1.52691977580383e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-19,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12008,323,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,11917,322,7,24161.9371023133,23974.0600413374,24351.2864958844,41.2219093518106,549.966288137424,1366.44425567628,0.0002783935819191,0.000276228864423809,0.000280575263614871,4.7495840045442e-07,6.33670571366032e-06,1.57441561584927e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-20,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12129,324,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0,12007,322,5,24279.9456765836,24091.1399878422,24470.2310623472,118.008574270338,642.511430544735,1410.38775568918,0.000279753275454812,0.000277577858320298,0.000281945741642654,1.3596935357116e-06,7.40300985868343e-06,1.62504726975537e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-21,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12180,327,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,51,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,1,12128,323,6,24531.8756226914,24341.5581562845,24723.6811096181,251.929946107826,894.441376652561,1662.317701797,0.0002826560096103,0.000280463173789628,0.000284865990387551,2.90273415548826e-06,1.03057440141717e-05,1.9153206853042e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-22,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12180,327,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,4,12180,327,9,24864.3248020804,24673.2462549586,25056.8831306137,332.449179388968,1226.89055604153,1418.52020966547,0.00028648648551396,0.000284284880529398,0.000288705140524184,3.83047590366004e-06,1.41362199178317e-05,1.63441747456414e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-23,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12278,329,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,98,2,"2020/11/23","CD",86790568,450,8,1480,54,12239,327,2195,3837,0.000141017627629767,5.18489520658512e-06,2.52907666187874e-05,4.42098731281491e-05,59,0,12239,327,8,24897.3470729576,24706.0004292135,25090.1756861599,33.0222708771835,1259.91282691871,1451.54248054266,0.000286866967767253,0.000284662273776264,0.000289088736994554,3.80482253292587e-07,1.45167021711243e-05,1.6724656998934e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-24,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12310,331,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,0,12277,327,7,24880.5942817719,24689.36075601,25073.309022934,0,1259.91282691871,1438.216701368,0.000286673942285663,0.000284470551638861,0.000288894399480529,0,1.45167021711243e-05,1.65711175132302e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-25,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12365,331,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,3,12309,330,8,25075.6391024731,24884.2460073864,25268.5042661463,161.539238329857,1421.45206524857,1446.9154971116,0.000288921246632158,0.000286716017429295,0.000291143436993595,1.8612533833153e-06,1.63779555544396e-05,1.66713449451281e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-26,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12470,333,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,105,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0,12364,330,8,25088.1034748956,24896.5986643954,25281.0813417332,29.2171636081694,1450.66922885674,1450.66922885674,0.000289064860998439,0.000286858344611772,0.000291288349924536,3.36639847871135e-07,1.67145954023108e-05,1.67145954023108e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-27,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12470,333,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,2,12469,332,10,25354.3619888092,25161.7087362077,25548.4903111735,266.258513913592,1716.92774277033,1716.92774277033,0.000292132688759557,0.000289912940035232,0.000294369433221977,3.06782776111791e-06,1.97824231634287e-05,1.97824231634287e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-28,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12608,333,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,12540,332,9,25396.8119426811,25203.8192653899,25591.2824187573,42.4499538718956,1687.51763119522,1759.37769664223,0.000292621796675891,0.000290398137103906,0.000294862483429735,4.89107916333668e-07,1.94435601711378e-05,2.02715310797623e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-29,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12702,333,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,12607,332,5,25426.1208641772,25232.8880151776,25620.8334856828,29.3089214961074,1451.9132296457,1788.68661813833,0.000292959493757169,0.000290733066929318,0.000295202970508072,3.37697081278548e-07,1.672892876615e-05,2.06092281610409e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-30,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,12772,333,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,70,0,"2020/11/30","CD",86790568,462,5,1851,57,12701,332,2492,3870,0.000146340786708528,5.32315907876072e-06,2.87127974551336e-05,4.4590098776632e-05,94,0,12701,332,5,25504.8289129388,25310.9801961925,25700.1622551202,78.7080487616222,1384.11371997737,1867.39466689996,0.0002938663670566,0.000291632844207132,0.000296116995744516,9.06873299430673e-07,1.59477435379541e-05,2.15161014604716e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
