"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-25,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1065,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,"HKG","Hong Kong",576,0.003893,0.003447,0.003472,0.002451,0.001747,0.002312,0.001736,0.001735,0.836357,0.020479,0.857639,0.014559,0.329782,0.026025,0.364583,0.020055,0.266904,0.024487,0.302083,0.019132,0.003893,0.003472,0.001747,0.001736,0.836357,0.857639,0.329782,0.364583,0.266904,0.302083,7496981,547,0.37,0.55,0.55,7.9,2.39,22.02,11.72,8.64,4.41,1.1,1.47,0.55,4.41,8.64,6.96,4.32,9.09,39.58,70.29,73.52,49.43,15.93,76.62,39.69,73.86,15.9,1.28,0.37,0.91,1.46,1.6,1.4,10.98,22.95,63.07,1.8,3.8,11.4,23.8,59.2,7.86,29.43,38.57,15.54,1.28,6.76,25.59,57.77,3.12,NA,NA,NA,NA,0.300518490773,0.328957208176922,0.378714660797389,8.33691593342463,2.14381423996155,23.2164728483117,13.5730802902839,8.70851914991613,5.01503365263439,2.29858257649869,1.75527252894918,0.555817737461614,4.26310044542741,8.78011622820262,7.18338128651822,4.05345413887853,10.7127406344989,37.9654237612085,72.051475563595,74.818762428324,45.6698110209793,15.7077861088634,75.6645689569701,38.8483091098674,72.5533014444894,16.3060801616764,1.2565613089905,0.404474683633917,0.94505702205962,1.64956048518547,1.19737209423309,1.44022994584136,9.76294364752972,22.3216205799904,63.8996939470544,1.78417155439683,3.34625637431393,12.501193489612,23.2420434859441,59.2590572905749,8.15663831863472,30.4506751722693,37.6810105541441,17.1948570941134,1.68643890869864,6.09544321576818,25.7051763840341,57.0210519901717,3.2539205579134,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-26,3,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1065,4,63.89,63.89,75,75,64.44,64.44,58.97,58.97,100,100,"HKG","Hong Kong",589,0.001496,0.002182,0.001698,0.001696,0.001496,0.002182,0.001698,0.001696,0.857878,0.019717,0.864177,0.014117,0.313855,0.026205,0.342954,0.01956,0.305299,0.026006,0.288625,0.018671,0.001496,0.001698,0.001496,0.001698,0.857878,0.864177,0.313855,0.342954,0.305299,0.288625,7496981,574,0.35,0.35,0.53,6.35,1.94,28.5,11.27,9.7,5.29,2.12,2.99,0.53,4.41,11.07,8.57,5.87,10.53,39.59,66.61,73.67,47.87,16.02,72.39,37.59,73.34,15.51,1.39,0.35,0.17,1.57,0.97,1.16,11.2,20.27,66.41,1.16,3.09,12.74,19.5,63.51,9.06,26.31,35.71,19.16,3.14,5.23,23.69,58.36,3.87,NA,NA,NA,NA,0.348667375009705,0.316504063061804,0.494566336574079,6.75185991794428,2.12493493796104,25.8902946274021,12.2683307938177,9.49324364507796,5.13387967833066,2.26601532654006,2.79604646032893,0.545928486001532,4.27715344113425,10.9341295086084,8.10864721634797,4.98329778193287,9.23891219164613,40.2307418220734,66.4955680247999,73.5824713520413,47.1482617877289,16.1732669896134,74.8000251918869,38.4480844815594,73.0797595923145,16.1060648440019,1.26820240761735,0.361726312181977,0.447212941524899,1.59343035511297,1.0699428071018,1.19042566705215,9.77347836944398,21.9638824868741,65.1462911735719,1.31358377693674,3.33303600335888,12.5056117938617,21.0604800021168,62.7294881114615,8.46942891881867,28.7175751724919,36.605016894154,17.6729676500306,1.90421485785704,5.96818530973921,25.4936634366712,57.9995587045907,3.56880920525395,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-27,2,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1066,4,60.19,60.19,71.43,71.43,62.22,62.22,56.41,56.41,100,100,"HKG","Hong Kong",610,0,0,0,0,0.000888,0.001693,0.001639,0.001638,0.807621,0.0224,0.827869,0.015284,0.341488,0.026949,0.347541,0.01928,0.283143,0.025603,0.319672,0.018882,0,0,0.000888,0.001639,0.807621,0.827869,0.341488,0.347541,0.283143,0.319672,7496981,591,0.68,0.51,0.85,8.47,2.55,24.11,11.36,9,5.6,2.21,3.57,1.02,5.6,9.51,6.45,5.5,22.22,38.61,67.2,75,45.16,14.31,72.55,38.43,71.91,13.54,1.69,1.18,0.51,2.03,1.33,2.86,11.62,21.9,62.29,2.1,3.43,12.57,22.86,59.05,10.83,28.6,31.47,18.1,1.35,8.63,23.86,55.84,4.24,NA,NA,NA,NA,0.644320956591868,0.319517121908105,0.801072599090249,7.88584659873295,2.2045822190007,24.9332704852111,11.6624717944533,9.2045155417399,5.47210366834682,2.24970153528843,3.59688996519151,0.986746805591526,4.77486461997353,9.71660995488473,7.18756672061814,5.38646800407098,12.9574836908211,39.4725144345712,67.1076663939675,74.257745370403,46.6943978728938,15.6454805404511,74.1406711835152,38.5253007770165,72.5747897552123,15.2816344093335,1.35386193472977,0.561412465438322,0.487801810646293,1.75493526021423,1.22391986221052,2.65912136858633,10.071078180251,21.8791229569225,64.0719098161724,1.92661403309705,3.48615798473614,12.4347556895777,22.0731644913325,60.1707598202806,10.0820093182171,28.8296560183517,32.1841684888679,17.9123412683729,1.80224214854206,6.41605300667012,25.3359128134206,56.6571096503566,3.90378673351638,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-28,2,1,2,1,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1066,4,60.19,60.19,71.43,71.43,62.22,62.22,56.41,56.41,100,100,"HKG","Hong Kong",634,0.006992,0.004419,0.001577,0.001576,0.006992,0.004419,0.001577,0.001576,0.810779,0.020771,0.834385,0.014763,0.280444,0.023822,0.370662,0.019182,0.288271,0.02402,0.317035,0.01848,0.00627596617706865,0.00157700000000014,0.00699016687618796,0.00157700000000017,0.807932167475515,0.833856007315663,0.302912089091197,0.361418244737286,0.286909938133279,0.316729463775571,7496981,605,0.33,0.33,0.5,9.12,2.32,24.5,10.63,9.62,5.14,2.16,1.99,0.33,4.31,10.28,6.64,6.04,14.29,37.31,71.13,75.56,48.88,17.82,76.46,41.25,73.39,14.71,1.98,0.83,0.33,2.31,0.54,0.9,11.85,23.52,63.2,0.9,2.35,16.61,22.02,58.12,8.1,27.93,37.19,18.51,2.31,7.27,23.8,58.84,3.15,NA,NA,NA,NA,0.454142540050512,0.307413697766908,0.636307937407216,9.07262177645761,2.23888992220194,24.6474273969988,10.973256403405,9.50826950442901,5.27928464126669,2.22905735566625,2.45002470986958,0.515880731090138,4.62289730896303,10.1840805443482,6.7669245973105,5.90134674914231,13.4449362074704,37.4091256039933,71.0957133265626,75.1944881784347,48.0469213567532,16.7663524647663,75.0269079878551,39.9815377922935,72.744738904861,15.0203627200235,1.51729350815901,0.632793522331189,0.408211050019061,2.03054656107125,0.915360727678708,1.46747259300417,10.5811567330161,22.0224537621674,63.667132401096,1.28192801075705,2.96807601024781,15.0990246147358,22.1235024325494,58.1858621571601,8.84453020502922,28.4240648659495,36.4852356375308,18.1822962203245,1.79813227017834,6.70126904979543,25.1892976836214,58.0084303110449,3.87800726076366,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-29,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1079,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",637,0.001459,0.001945,0.00314,0.002217,0.000761,0.001406,0.00157,0.001569,0.900281,0.015273,0.897959,0.011993,0.347311,0.024269,0.359498,0.019012,0.302452,0.023413,0.317111,0.018438,0.00145900000000009,0.00313999999999972,0.000761000000000272,0.00166113209518057,0.897921432487848,0.896519966850846,0.324858802232108,0.36232630854295,0.302789955831559,0.318942710880372,7496981,633,0.48,0.64,0.64,6.2,1.75,27.14,14.15,11.31,6.04,2.55,2.87,0.48,5.1,9.84,7.78,4.35,25,36.66,70.42,76.18,48.86,15.88,75.9,37.99,75.99,13.9,2.05,1.11,0.32,1.11,0.51,3.25,10.77,21.88,63.59,1.19,4.27,10.24,21.84,62.46,9,25.91,39.02,18.48,2.37,7.27,25.75,57.35,4.46,NA,NA,NA,NA,0.451893711535863,0.322514827809273,0.632563350544039,7.09357310606151,2.18272897791017,26.029359948928,12.1677208088378,11.0731145906957,5.87367996028185,2.25963064467466,2.60738618092289,0.406641841305988,4.82424373658572,9.89032074031623,7.27226562920982,5.36834603433156,20.2205782090931,36.2697108320827,71.1029081934387,76.0193530814936,48.898038076395,16.6795444241519,75.4525750069109,39.2675574717733,73.1862565903498,14.565825754864,1.693089976539,0.787153098207807,0.354773599805819,1.67962186933289,0.814779502761536,2.93372247567365,10.5598982585474,21.9384811649492,63.5479630588141,1.23907636848043,3.63685611322382,12.6887510294111,21.9849926845567,61.2374482691551,8.87196271571127,27.3712403739829,38.7518057576731,18.4096808498965,1.8013350062515,6.90482762621531,25.3301720618469,57.7299741679913,4.18622901511824,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-30,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1082,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",714,0.001962,0.002224,0.002801,0.001978,0.003577,0.003,0.004202,0.002421,0.879042,0.016386,0.861345,0.012933,0.31933,0.023428,0.351541,0.017868,0.245794,0.021636,0.27591,0.016728,0.00196589311280376,0.00288476936909455,0.00285095224260294,0.00369342839432684,0.883244202486545,0.863977169291788,0.322909911152561,0.357671913822293,0.245996743694255,0.278369686000874,7496981,685,0.59,0.44,0.73,7.03,2.05,25.44,12.72,8.04,5.27,2.64,1.9,0.59,3.95,11.09,7.62,4.07,9.09,31.8,72.89,78.31,44.46,16.98,76.38,38.91,75.91,14.16,0.73,0.73,0.58,0.88,0.81,3.06,11.77,20.16,64.19,1.45,2.75,13.41,20.36,62.04,9.2,25.4,34.16,21.9,1.75,6.28,21.75,61.02,2.2,NA,NA,NA,NA,0.553057871911885,0.325498850761295,0.695045832055226,7.29835714771006,2.1770429559675,25.8817895346049,12.490341736478,8.94515323766194,5.48846119692214,2.29884258822866,2.01450591176947,0.549647126177631,4.55397318008294,10.9162463114165,7.51246928104723,4.72850908879621,15.3606077839107,32.3636904304207,72.9924473535627,77.8819033844304,47.2843605015786,17.0215694683928,75.9136772083634,39.1608097125587,75.6783550366653,14.3100056705208,1.43856889035541,0.766871242079875,0.378307009858644,1.32735453616922,0.775580575671522,3.20641588401197,10.8668610825828,21.6511536492024,63.6937748657955,1.22406514194635,3.24826354663095,12.9283194966349,20.9032216390535,62.3010336312604,8.9749960340404,26.5158339436774,35.9032315610764,19.130916227952,1.75189002192044,6.72773659943223,24.8767247103439,60.1615297283533,3.69971197141092,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-05-31,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1084,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",674,0.001505,0.001978,0.001484,0.001483,0.001505,0.001978,0.001484,0.001483,0.870127,0.017154,0.862018,0.013284,0.344909,0.024256,0.38724,0.018763,0.260959,0.02241,0.289318,0.017466,0.00179059363491589,0.00213465399159051,0.00150500000018045,0.00210271949255236,0.865428274577534,0.858936784598618,0.336750497733233,0.374440477025854,0.277260148808035,0.28470786122354,7496981,650,0.47,0.47,0.47,6.69,1.56,24.69,12.27,6.83,5.29,2.8,2.02,0.62,3.88,8.86,6.97,3.8,28.57,32.53,71.41,77.51,45.57,14.61,73.05,42.33,71.08,18.46,1.23,0.31,0.77,1.69,1.19,2.21,7.98,26.32,62.31,1.7,2.72,7.98,20.54,67.06,9.85,28.15,32.62,20,1.85,5.23,24.77,59.23,3.11,NA,NA,NA,NA,0.504005303921605,0.344553301429137,0.542639681889536,6.97316888245968,2.10567305919365,25.3156454024014,12.4118707776676,7.07804115693098,5.27937543062202,2.35458282579083,1.93749414789537,0.542754208840726,4.34153606539277,9.29761810774494,7.24605858012676,4.16067139289986,22.6928908492251,31.9406964901614,71.942437355493,78.0806021744767,46.4491821615523,16.0185487232986,75.1763934987582,40.8044620570262,73.6847743709888,15.4663441419743,1.39192084753918,0.642248180754485,0.505399830615493,1.39798148283239,0.946785918409781,2.52514787230921,10.0087332046197,22.1427114345338,63.1099845439355,1.23272665379413,2.97689085803493,10.474412005714,20.4126954363259,66.6146910846942,9.56183928096393,26.8581070678166,32.9769731691028,19.4796871254784,1.71592143088831,6.48504166266396,24.9430210125362,59.942900699467,3.54348223755238,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-06-01,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1087,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",560,0,0,0,0,0,0,0,0,0.856129,0.019218,0.871429,0.014145,0.309618,0.025317,0.332143,0.019903,0.27438,0.024434,0.2875,0.019126,0.00133761301039911,0.00109964138780383,1.3398470887643e-08,0.00155595207942578,0.864988847407086,0.869859830287217,0.323378581944934,0.353998599517818,0.264389802248488,0.283713563966403,7496981,534,0,0,0.19,7.53,1.51,25.33,10.34,8.85,4.52,1.13,2.45,0,2.26,11.3,4.88,5.23,20,35.89,73.27,79.81,45.37,15,73.13,35.87,76.59,14.23,1.87,0.19,0.19,2.06,1.2,0.8,10.84,21.08,66.06,1.2,1.2,12.83,23.65,61.12,8.61,27.9,38.76,18.35,2.25,4.31,24.72,62.36,2.26,NA,NA,NA,NA,0.206596251180158,0.286767562106358,0.324298006809578,7.14396554696499,2.0109199134267,25.2690808893048,11.6640074810145,7.99076332265267,4.6293468083088,2.20876608173493,2.43205067695311,0.471169827689997,3.48232086631293,10.8332900882317,5.80915176990059,4.55982988519428,22.3669718415943,35.1970133792823,72.4468329314074,79.4982867647033,45.7956055392718,15.4606642244903,74.5714758536576,38.6244639845504,75.0776786334814,15.0926715015164,1.49265788512218,0.541535555782815,0.414325183247964,1.65783105635055,1.17996255383977,1.38649087071473,10.1092848095541,21.9653706858364,64.129685389549,1.19917007976995,2.15259339841863,11.2013595150542,22.5365812696255,62.9355835281251,9.0698673316796,27.0058775726156,38.4858672848087,19.538665381894,1.71578040210275,6.22598820771893,24.9584599050411,61.844705410345,3.07413390265401,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-06-02,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1093,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",658,0.00226,0.002341,0.00152,0.001519,0.00226,0.002341,0.00152,0.001519,0.858606,0.017177,0.852584,0.013821,0.35086,0.023528,0.351064,0.018607,0.308838,0.022777,0.332827,0.01837,0.00144881750549941,0.00100453695064041,0.00225220142345188,0.00147890046322344,0.865075658703208,0.867346969334969,0.33888881409264,0.350747149137071,0.29215185374355,0.319177201194762,7496981,621,0.48,0.48,0.48,8.71,2.1,27.21,13.04,6.95,4.68,2.9,1.61,0.97,4.19,8.39,6.16,4.13,8.33,39.13,67.55,75.42,44.82,14.02,75.5,37.96,69.89,19.16,1.93,0.64,0.64,1.77,0.35,0.88,9.89,22.61,66.25,0.18,3.36,9.89,21.55,65.02,9.34,31.24,33.82,16.75,1.93,7.57,27.7,54.11,2.1,NA,NA,NA,NA,0.371544418051761,0.289641738148804,0.48489046808157,7.43945743573773,2.05008058708382,26.3582561095305,12.1107143430734,7.22544487727376,4.52183496423645,2.27690729295804,1.71410332519421,0.510843910781563,3.67624716845936,8.9618366336757,5.72925530026456,4.31505695355625,16.278470413603,39.1318074357261,68.6796104338099,76.5027928876583,45.1266170491555,14.6381374270203,74.8275687911261,38.1075648948183,72.5331519255673,16.627618740095,1.60426022946885,0.5495564768843,0.480046746036246,1.73164768656583,0.740503251351191,0.974643422393466,9.97764596130954,21.9833092075762,65.2139785177501,1.09119626472851,2.50178353893732,10.4042922591433,22.1450007402913,64.1331140788504,9.1944089839182,28.3208521303203,34.9879390842489,19.361876217585,1.69152650913125,6.40222355692806,25.9141362781389,56.6327049714658,2.57459493674912,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-06-03,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1093,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",607,0.000889,0.001761,0.001647,0.001646,0.000889,0.001761,0.001647,0.001646,0.844816,0.021394,0.83855,0.014934,0.308719,0.027296,0.352554,0.019392,0.309412,0.027313,0.331137,0.019102,0.00129721556607011,0.00123712954547166,0.00155194098247984,0.00144979301624257,0.861862975995378,0.861723259282448,0.323446350430809,0.350013058319998,0.307837933726868,0.333501627053874,7496981,603,0.33,0.33,0.67,6.69,2.34,26.46,13.86,9.87,5.51,2.01,2.68,0.84,3.34,11.02,8.94,3.75,27.27,36.82,71.78,76.79,47.82,17.54,77.12,38.31,71.48,14.1,1.66,0.83,0.5,2.49,1.12,2.61,10.99,21.79,63.5,1.3,2.23,12.27,19.7,64.5,9.12,32.01,32.01,15.75,1.49,5.97,26.53,55.72,3.52,NA,NA,NA,NA,0.36017794939359,0.282285441398101,0.504868328760188,7.39014197562855,2.08986955293218,26.6032554884746,12.8818250713411,9.42827767910232,5.26792789186432,2.24188367235686,2.60105817150092,0.902418281036465,3.47263605179786,10.5117267260386,7.68604001957152,3.99659526917372,21.2639424848499,37.6781952150694,71.2713948268551,76.2349219646579,46.1283050238621,15.7941294770929,75.5572867550058,38.0022545727863,71.655004859539,15.7854042793139,1.63291232495024,0.592501264877489,0.495646194869765,2.19696460498649,0.916937195147026,1.69268398367349,10.1138635579618,21.9087833108429,64.6089630167927,1.07543895657577,2.3185785939258,11.0052368503587,20.6454621104751,64.3083581543355,9.14420883513495,30.3731012422149,32.8255466029248,16.6474872619351,1.63675159701652,6.36613770419313,25.5337701885913,55.2085535239173,2.9530954502273,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-06-04,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1099,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",561,0.006364,0.004241,0.005348,0.003079,0.006364,0.004241,0.005348,0.003079,0.853175,0.018875,0.864528,0.014449,0.316683,0.024808,0.360071,0.020266,0.251806,0.023148,0.263815,0.018606,0.00574507871157933,0.00483220370718037,0.00631137814078982,0.00266142037043235,0.860875159944607,0.863069193154776,0.318014361510609,0.354278360023615,0.278108755152037,0.287026199702648,7496981,545,0.55,0.55,0.55,7.92,1.48,25.05,12.89,9.59,4.97,1.85,2.4,0.37,3.51,11.99,8.47,5.45,22.22,37.45,69.26,75.24,48.1,16.41,74.95,38.86,70.46,19.08,1.83,0.55,0.37,1.28,0.4,1,10.42,18.44,69.74,0,4.6,9.2,23.4,62.8,8.26,30.83,34.68,17.8,2.02,5.69,24.95,59.27,2.03,NA,NA,NA,NA,0.390182138554621,0.309175176127005,0.504914334527527,7.60391842059187,2.01464000205777,25.8622588442164,12.9907077565502,9.94349533090158,5.17412019640293,2.19403570238636,2.46942334017907,0.501355996221314,3.39752365507838,11.9571461626206,8.45591177645939,4.57462980798236,15.5676779254775,37.4247947625297,70.8625233071502,75.1987749605633,47.0559325845665,16.1091094134227,75.4516097909759,38.2580077328741,70.627113671461,17.0553131774672,1.69915782812391,0.580056821795339,0.474189585806084,1.80225750702246,0.619392837405734,1.30808113252483,10.1140019248145,21.4833284646166,67.0208548877364,0.97600957560583,3.61970825061077,10.1108130684461,22.246446988791,63.1098210517339,8.60460678191306,30.8881810241659,33.6382501418318,19.0835007756513,1.6253066326679,6.30120091600181,25.5282135280494,57.2835533665858,2.63454978299968,NA,NA,NA,NA,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-06-05,2,1,0,NA,2,1,3,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1102,4,52.78,52.78,60.71,60.71,57.78,57.78,51.28,51.28,100,100,"HKG","Hong Kong",602,0.002762,0.002583,0.003322,0.002345,0.002762,0.002583,0.003322,0.002345,0.867067,0.016709,0.865449,0.013908,0.323302,0.023021,0.355482,0.019509,0.277023,0.022026,0.302326,0.018718,0.00245989984869263,0.00408151368798147,0.00383247719001231,0.0033220937849226,0.863036421408589,0.864319972112601,0.319218175185973,0.35500097175285,0.275012353369527,0.292382596856442,7496981,574,0.35,0.35,0.35,7.5,1.22,29.14,13.26,10.12,4.02,2.97,2.27,0.52,4.71,12.04,8.23,2.88,11.11,39.56,69.78,78.34,45.31,19.86,76.66,38.66,71.6,19.34,0.7,0.87,0.17,1.22,0.76,1.52,14.86,18.1,64.76,1.33,2.66,10.46,19.58,65.97,11.5,29.97,33.62,16.72,2.61,6.62,23.69,59.41,2.09,NA,NA,NA,NA,0.381167186993123,0.305608109007569,0.475587648670367,7.58564644114115,1.84271710890564,27.7303094776955,13.2086234109369,10.3262924987301,4.85452685252621,2.26520873486823,2.26060682839646,0.491462263445908,3.85630995083849,11.4266127862704,8.5332201817109,3.84516791547209,14.1036461590132,39.2285840089904,70.6257763704726,77.2995178918923,46.3730037202098,18.5963168860938,75.9088252676269,38.3863440430647,70.6790772393516,18.2115582548591,1.49063367985216,0.628996796769053,0.285612651361188,1.55213864624243,0.643185015933741,1.33073231315316,11.1238478221711,21.0701276736703,66.357035555764,0.968037486423689,3.17227422915099,10.0598489547751,20.5679758390612,65.270426052382,10.2893046668423,30.8046722554158,33.5505562134141,18.4794637268245,1.65811143230838,6.34838940656198,25.3801369309314,59.0123583430743,2.42067319000324,NA,NA,NA,NA,7500700
