"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-15,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6080,112,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,3,0,33,0.142857142857143,-94,-1,-1.14285714285715,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-15",6080,3,33,112,0,0.143,4344.437,2.144,23.58,80.029,0,0.102,1.21,NA,NA,NA,NA,NA,NA,NA,NA,213,34914,24.948,0.152,129,0.092,0.256,3.9,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","TT",1394969,3,0,6080,112,8715.67214448727,8551.26713551432,8883.23797238296,0,44.8366349711523,159.062284050893,0.00624793249490653,0.0061300768228644,0.00636805403731764,0,3.21416712279286e-05,0.000114025676592737,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-15",-17,4,-16,-48,-7,3
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-16,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6096,112,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,16,0,35.2857142857143,0.142857142857143,13,0,2.28571428571428,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-16",6096,16,35.286,112,0,0.143,4355.869,11.433,25.213,80.029,0,0.102,1.19,NA,NA,NA,NA,NA,NA,NA,NA,60,34974,24.991,0.043,128,0.091,0.276,3.6,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/11/16","TT",1394969,231,1,1718,41,6080,112,5073,5947,0.00435851979506355,0.000165595077740079,0.00363663995400615,0.00426317717454653,"2020/11/16","TT",1394969,16,0,6096,112,8692.33700730159,8528.35661250832,8859.47036240109,0,44.8366349711523,159.062284050893,0.00623120442626438,0.00611365314391095,0.00635101594544473,0,3.21416712279286e-05,0.000114025676592737,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-16",-17,4,-20,-32,-27,8
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-17,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6135,113,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,39,1,36.4285714285714,0.285714285714286,23,1,1.14285714285715,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-17",6135,39,36.429,113,1,0.286,4383.737,27.867,26.03,80.744,0.715,0.204,1.2,NA,NA,NA,NA,NA,NA,NA,NA,180,35154,25.119,0.129,129,0.092,0.282,3.5,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/17","TT",1394969,39,1,6135,113,8778.38713284942,8614.10128206492,8945.80619972741,138.366860718246,141.857716277758,297.429144769139,0.00629289047487752,0.00617512022278984,0.00641290680992009,9.91899179969205e-05,0.000101692379026171,0.000213215594589657,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-17",-18,3,-23,-32,-27,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-18,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6180,113,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,45,0,39.4285714285714,0.285714285714286,6,-1,3,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-18",6180,45,39.429,113,0,0.286,4415.891,32.155,28.174,80.744,0,0.204,1.2,NA,NA,NA,NA,NA,NA,NA,NA,475,35629,25.459,0.339,184,0.131,0.214,4.7,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/18","TT",1394969,45,0,6180,113,8795.1731510531,8630.55722870883,8962.92889405683,40.8103194841333,182.668035761892,284.324686866757,0.00630492373024283,0.0061869168624599,0.00642518141554173,2.92553594267208e-05,0.000130947738452891,0.000203821509199672,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-18",-18,3,-20,-33,-25,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-19,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6233,113,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,53,0,43.2857142857143,0.285714285714286,8,0,3.85714285714285,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-19",6233,53,43.286,113,0,0.286,4453.762,37.871,30.93,80.744,0,0.204,1.2,NA,NA,NA,NA,NA,NA,NA,NA,50,35679,25.494,0.036,184,0.131,0.235,4.3,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/19","TT",1394969,53,0,6233,113,8822.54387153707,8657.39985905065,8990.83808446521,27.3707204839702,206.54790068635,251.384535657502,0.00632454475442614,0.00620615931898892,0.00644518844824882,1.96210241833118e-05,0.000148066301606953,0.000180207972834882,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-19",-21,1,-22,-35,-26,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-20,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6261,113,65.74,65.74,77.38,77.38,55,55,63.46,63.46,0,0,28,0,40.1428571428571,0.285714285714286,-25,0,-3.14285714285714,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-20",6261,28,40.143,113,0,0.286,4473.769,20.007,28.684,80.744,0,0.204,1.18,NA,NA,NA,NA,NA,NA,NA,NA,70,35749,25.544,0.05,192,0.137,0.209,4.8,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/20","TT",1394969,28,0,6261,113,8813.05815521601,8648.07558181887,8981.18816289112,0,206.54790068635,251.384535657502,0.00631774480667026,0.00619947510075053,0.00643827078801831,0,0.000148066301606953,0.000180207972834882,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-20",-17,6,-16,-31,-22,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-21,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,4416010,0,2,1,1,2,0,0,4,1,0,NA,NA,6324,115,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,63,2,35.2857142857143,0.428571428571429,35,2,-4.85714285714286,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-21",6324,63,35.286,115,2,0.429,4518.786,45.016,25.213,82.173,1.429,0.306,1.18,NA,NA,NA,NA,NA,NA,NA,NA,205,35954,25.691,0.146,179,0.128,0.197,5.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/21","TT",1394969,63,2,6324,115,9007.83328207508,8841.85445341246,9176.92785661538,175.803694216938,382.351594903288,427.18822987444,0.00645737165634153,0.00633838777307055,0.00657858909883688,0.000126026954159511,0.000274093255766464,0.000306234926994392,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-21",-20,3,-28,-32,-5,6
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-22,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6450,115,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,126,0,52.8571428571429,0.428571428571429,63,-2,17.5714285714286,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-22",6450,126,52.857,115,0,0.429,4608.818,90.033,37.769,82.173,0,0.306,1.15,NA,NA,NA,NA,NA,NA,NA,NA,80,36034,25.748,0.057,160,0.114,0.33,3,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/22","TT",1394969,126,0,6450,115,9133.9308507167,8965.61067639668,9305.41106422488,135.58328496269,517.934879865978,562.77151483713,0.00654776618743263,0.0064271038828796,0.00667069380339268,9.71944788469776e-05,0.000371287734613441,0.00040342940584137,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-22",-21,2,-33,-45,-6,4
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-23,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6475,115,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,25,0,54.1428571428571,0.428571428571429,-101,0,1.28571428571429,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-23",6475,25,54.143,115,0,0.429,4626.682,17.864,38.688,82.173,0,0.306,1.08,NA,NA,NA,NA,NA,NA,NA,NA,58,36092,25.789,0.041,160,0.114,0.338,3,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/11/23","TT",1394969,370,3,1687,34,6450,115,4767,6313,0.00462375866417103,0.000265238869107486,0.00341728024063617,0.00452554859642042,"2020/11/23","TT",1394969,25,0,6475,115,9112.36533896968,8944.4244619833,9283.45948068348,0,517.934879865978,521.42573542549,0.00653230669568262,0.00641191629490211,0.00665495755151797,0,0.000371287734613441,0.000373790195642691,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-23",-17,6,-19,-32,-25,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-24,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6488,115,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,13,0,50.4285714285714,0.285714285714286,-12,0,-3.71428571428572,-0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-24",6488,13,50.429,115,0,0.286,4635.971,9.289,36.034,82.173,0,0.204,1.02,NA,NA,NA,NA,NA,NA,NA,NA,149,36241,25.896,0.106,155,0.111,0.325,3.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/24","TT",1394969,13,0,6488,115,9069.00479236857,8901.84278579943,9239.30582723922,0,517.934879865978,521.42573542549,0.00650122317583299,0.00638139111750829,0.00662330548366252,0,0.000371287734613441,0.000373790195642691,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-24",-18,4,-23,-32,-26,10
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-25,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6503,116,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,15,1,46.1428571428571,0.428571428571429,2,1,-4.28571428571428,0.142857142857143,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-25",6503,15,46.143,116,1,0.429,4646.689,10.718,32.971,82.887,0.715,0.306,0.97,NA,NA,NA,NA,NA,NA,NA,NA,70,36311,25.946,0.05,97,0.069,0.476,2.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/25","TT",1394969,15,1,6503,116,9105.36344346098,8938.82445215725,9275.00521810864,0,517.934879865978,517.934879865978,0.00652728730420603,0.00640790186173116,0.0066488970135599,0,0.000371287734613441,0.000371287734613441,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-25",-16,8,-23,-32,-24,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-26,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6570,116,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,67,0,48.1428571428571,0.428571428571429,52,-1,2,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-26",6570,67,48.143,116,0,0.429,4694.564,47.875,34.4,82.887,0,0.306,0.95,NA,NA,NA,NA,NA,NA,NA,NA,63,36374,25.991,0.045,99,0.071,0.486,2.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/26","TT",1394969,67,0,6570,116,9136.44588387193,8969.31804125646,9306.68786689907,0,517.934879865978,517.934879865978,0.00654956911864847,0.00642976155115738,0.00667160909446666,0,0.000371287734613441,0.000371287734613441,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-26",-17,5,-26,-31,-26,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-27,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6586,118,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,16,2,46.4285714285714,0.714285714285714,-51,2,-1.71428571428572,0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-27",6586,16,46.429,118,2,0.714,4705.997,11.433,33.175,84.316,1.429,0.51,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0.079,0.422,2.4,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/27","TT",1394969,16,2,6586,118,9254.52394595907,9087.81902134096,9424.2868685222,8.04915104672546,525.984030912703,525.984030912703,0.00663421477176845,0.00651471037803776,0.00675591132743609,5.77012897542917e-06,0.00037705786358887,0.00037705786358887,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-27",-9,15,-18,-26,-22,7
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-28,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6630,118,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,44,0,43.7142857142857,0.428571428571429,28,-2,-2.71428571428572,-0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-28",6630,44,43.714,118,0,0.429,4737.437,31.44,31.236,84.316,0,0.306,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,36657,26.193,NA,100,0.071,0.437,2.3,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/28","TT",1394969,44,0,6630,118,9255.06421263639,9088.33043838306,9424.85687121013,113.084210872958,639.068241785661,639.068241785661,0.00663460206831577,0.00651507699338341,0.00675631994059376,8.10657519077181e-05,0.000458123615496588,0.000458123615496588,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-28",-7,19,-20,-24,-1,3
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-29,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6660,120,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,30,2,30,0.714285714285714,-14,2,-13.7142857142857,0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-29",6660,30,30,120,2,0.714,4758.873,21.436,21.436,85.745,1.429,0.51,0.83,NA,NA,NA,NA,NA,NA,NA,NA,75,36732,26.247,0.054,100,0.071,0.3,3.3,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/29","TT",1394969,30,2,6660,120,9393.58699258504,9226.89250569654,9563.29300821325,138.522779948658,639.224161016073,777.591021734319,0.00673390375885417,0.0066144068475332,0.00685555952011353,9.93016905383979e-05,0.000458235388038066,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-29",-1,23,-18,-41,4,1
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-11-30,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6669,120,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,9,0,27.7142857142857,0.714285714285714,-21,-2,-2.28571428571428,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-11-30",6669,9,27.714,120,0,0.714,4765.304,6.431,19.803,85.745,0,0.51,0.8,NA,NA,NA,NA,NA,NA,NA,NA,60,36792,26.29,0.043,100,0.071,0.277,3.6,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/11/30","TT",1394969,210,5,1559,30,6660,120,4410,6513,0.00477429964393474,0.000150540979763708,0.00316136057503787,0.00466892095810014,"2020/11/30","TT",1394969,9,0,6669,120,9346.73237685849,9180.85100304932,9515.61092709148,0,598.413841531939,777.591021734319,0.00670031547429261,0.00658140145268412,0.00682137805721237,0,0.000428980028611345,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-11-30",-7,16,-14,-28,-24,7
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-12-01,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6685,120,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,16,0,28.1428571428571,0.714285714285714,7,0,0.428571428571427,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-12-01",6685,16,28.143,120,0,0.714,4776.737,11.433,20.109,85.745,0,0.51,0.77,NA,NA,NA,NA,NA,NA,NA,NA,66,36858,26.337,0.047,88,0.063,0.32,3.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01","TT",1394969,16,0,6685,120,9311.59873007603,9146.32284051716,9479.86118813306,0,571.043121047969,777.591021734319,0.0066751295047245,0.00655664953165064,0.00679575043469286,0,0.000409359004428033,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-12-01",-8,17,-16,-26,-24,7
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-12-02,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6704,121,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,19,1,28.7142857142857,0.714285714285714,3,1,0.571428571428573,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-12-02",6704,19,28.714,121,1,0.714,4790.313,13.576,20.518,86.46,0.715,0.51,0.76,NA,NA,NA,NA,NA,NA,NA,NA,217,37075,26.492,0.155,109,0.078,0.263,3.8,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/02","TT",1394969,19,1,6704,121,9360.75547705566,9195.83130096777,9528.6375133922,0,571.043121047969,777.591021734319,0.00671036809925931,0.00659214025614029,0.00683071631942516,0,0.000409359004428033,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-12-02",-10,18,-17,-29,-23,7
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-12-03,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6725,121,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,21,0,22.1428571428571,0.714285714285714,2,-1,-6.57142857142857,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-12-03",6725,21,22.143,121,0,0.714,4805.319,15.005,15.822,86.46,0,0.51,0.75,NA,NA,NA,NA,NA,NA,NA,NA,80,37155,26.549,0.057,112,0.08,0.198,5.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/03","TT",1394969,21,0,6725,121,9338.00295523939,9173.4637805062,9505.49337507145,0,395.239426831031,777.591021734319,0.00669405768532447,0.00657610583497282,0.00681412517057473,0,0.000283332050268523,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-12-03",-12,13,-17,-26,-24,8
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-12-04,3,1,2,1,2,1,3,1,1,1,0,NA,0,NA,4,1,0,0,0,0,2,1,1,2,0,0,4,1,0,NA,NA,6735,121,65.74,65.74,77.38,77.38,56.67,56.67,63.46,63.46,12.5,12.5,10,0,21.2857142857143,0.428571428571429,-11,0,-0.857142857142858,-0.285714285714286,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-12-04",6735,10,21.286,121,0,0.429,4812.464,7.145,15.21,86.46,0,0.306,0.74,NA,NA,NA,NA,NA,NA,NA,NA,124,37279,26.638,0.089,109,0.078,0.195,5.1,"people tested",NA,NA,65.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/04","TT",1394969,10,0,6735,121,9302.66946847311,9138.73813820482,9469.54141052359,0,259.656141868341,777.591021734319,0.00666872845810416,0.00655121234823485,0.00678835258025346,0,0.000186137571421545,0.000557425306034986,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-12-04",-13,13,-19,-21,-20,8
