"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-27,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1843,8,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,"2020/07/27",NA,2494524,528,5,1746,8,1775,8,1759,1772,0.000711558597952956,0.000211663628010795,0.000705144548619296,0.000710355963702895,88,1,1775,8,5,1045.99008698506,818.785008032664,1336.24242180477,0,702.256088089541,979.480061131488,0.000419314501277621,0.000328232964698942,0.000535670300949107,0,0.000281519074616857,0.000392652089589633,"2020-W31",1282,97,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-28,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1917,8,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,1843,8,4,1022.76518570122,800.511828890831,1306.72475699933,0,659.566879013539,979.480061131488,0.000410004147364878,0.000320907647667784,0.000523837316056823,0,0.000264405906302581,0.000392652089589633,"2020-W31",1286,93,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-29,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1986,9,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,0,1917,8,1,1003.5871441255,785.418787035675,1282.35684259006,0,659.566879013539,797.096930392907,0.000402316090815523,0.00031485717797691,0.000514068753233105,0,0.000264405906302581,0.000319538689703089,"2020-W31",1266,87,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-30,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2052,10,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1,1986,9,2,1105.79218288014,889.201417752899,1375.13990340784,93.990375990683,753.557255004222,891.08730638359,0.000443287850860582,0.000356461360064244,0.000551263448821433,3.7678681780846e-05,0.000302084588083427,0.000357217371483934,"2020-W31",1244,84,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-07-31,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2129,10,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,2052,10,3,1202.87527201512,988.47791145323,1463.7746612853,129.40483489295,882.962089897172,1020.49214127654,0.000482206333559076,0.000396259130580916,0.000586795180677877,5.18755621885979e-05,0.000353960150272025,0.000409092933672532,"2020-W31",1195,86,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-01,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2224,11,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,0,2129,10,3,1185.31678049819,973.970704828554,1442.52374652059,0,785.625964765086,1020.49214127654,0.000475167519133184,0.000390443509394399,0.000578276154697485,0,0.00031494023098799,0.000409092933672532,"2020-W31",1212,92,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-02,2,1,2,0,1,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2294,11,50,50,54.76,54.76,47.22,47.22,50.64,50.64,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,2224,11,4,1296.51526537898,1084.41707568917,1550.09716376187,76.0815018469184,684.666625184569,1001.73280082009,0.000519744554624039,0.000434719038858382,0.000621399980020985,3.04994066390696e-05,0.00027446784444029,0.000401572725225371,"2020-W31",1168,81,1.26036969163795
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-03,2,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2406,12,48.61,48.61,54.76,54.76,46.39,46.39,49.68,49.68,25,25,"2020/08/03",NA,2494524,519,3,2262,11,2294,11,2278,2283,0.000919614323213567,0.000208055725260611,0.000913200273879907,0.000915204664296675,70,0,2294,11,3,1275.20969032979,1066.52545086092,1524.72662794715,0,299.476712730551,959.04359174409,0.000511203616533569,0.000427546678589152,0.000611229488249921,0,0.000120053650608513,0.000384459556911094,"2020-W32",1168,77,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-04,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2470,12,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,1,2406,12,4,1393.24007279442,1182.59848362703,1641.40063370181,110.536215400123,410.012928130675,1069.57980714421,0.000558519410033505,0.000474077813493487,0.000658001540054056,4.43115461707818e-05,0.000164365196779295,0.000428771103081876,"2020-W32",1138,76,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-05,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2540,12,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0,2470,12,4,1367.36018644269,1160.56481486968,1611.00341446983,0,410.012928130675,1069.57980714421,0.000548144730795412,0.00046524499859279,0.000645815961069057,0,0.000164365196779295,0.000428771103081876,"2020-W32",1114,73,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-06,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2652,15,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,2540,12,3,1345.51835142235,1141.96466524419,1585.35521204345,0,410.012928130675,1069.57980714421,0.000539388817835528,0.000457788606260828,0.000635534158838901,0,0.000164365196779295,0.000428771103081876,"2020-W32",1082,69,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-07,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2802,16,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,3,2652,15,5,1682.75275867132,1475.53263135088,1919.07436450491,227.15232874988,637.165256880554,1199.39601076201,0.000674578700654443,0.000591508693181899,0.000769314853056097,9.10603901785991e-05,0.000255425586957894,0.000480811573976441,"2020-W32",1014,67,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-08,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2802,16,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,1,2802,16,6,1819.56516376598,1608.50648156435,2058.31771468573,202.91984575394,840.085102634495,1225.27501508851,0.000729423795387811,0.000644814995391648,0.000825134460396345,8.13461188402839e-05,0.000336771705798178,0.000491185899629955,"2020-W32",935,62,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-09,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2949,19,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2802,16,5,1746.29376480605,1543.66577837863,1975.51954296969,0,840.085102634495,840.085102634495,0.000700050897408104,0.000618821778575242,0.000791942488013621,0,0.000336771705798178,0.000336771705798178,"2020-W32",910,65,1.25436793120158
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-10,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3101,19,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,"2020/08/10",NA,2494524,655,8,2894,19,2949,19,2933,2933,0.00118218946781029,0.000262575144596725,0.00117577541847663,0.00117577541847663,147,3,2949,19,8,2095.78228228409,1888.70493365347,2325.56356287984,202.945719558172,1043.03082219267,1043.03082219267,0.000840153184448851,0.000757140413823828,0.000932267463804653,8.13564910813334e-05,0.000418128196879512,0.000418128196879512,"2020-W33",1013,70,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-11,3,1,2,0,1,1,2,0,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3229,19,52.31,52.31,58.33,58.33,48.61,48.61,52.24,52.24,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,0,3101,19,7,2118.9796635801,1909.53546139702,2351.39640265233,96.4687802559413,1045.50922645793,1139.49960244861,0.000849452506201623,0.00076549091586091,0.000942623283100236,3.86722197324785e-05,0.000419121734831144,0.00045680041661199,"2020-W33",966,73,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-12,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3406,22,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,0,3229,19,7,2121.93278270514,1912.1256632633,2354.76089298151,2.95311912503848,919.057510690014,1142.45272157365,0.000850636346936384,0.000766529271020564,0.00094397203353486,1.18384073476081e-06,0.000368430013377307,0.000457984257346751,"2020-W33",938,80,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-13,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3544,27,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,3,3406,22,10,2491.37349083065,2276.75971326571,2726.21736701,369.440708125515,1288.49821881553,1511.89342969916,0.000998737029922603,0.000912703070111057,0.00109288079289275,0.000148100682986219,0.000516530696363526,0.00060608494033297,"2020-W33",946,75,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-14,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3726,31,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,5,3544,27,12,3056.36389909813,2839.44233427471,3289.85736774838,564.990408267477,1777.40712523609,2076.88383796664,0.00122522930190214,0.00113827020075762,0.00131883171609028,0.000226492271979535,0.000712523561703991,0.000832577212312505,"2020-W33",934,73,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-15,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3907,35,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,4,3726,31,15,3541.45172457287,3320.95000775201,3776.59413366776,485.087825474738,2262.49495071083,2561.97166344138,0.0014196903796367,0.00133129607402134,0.00151395381790985,0.000194461077734565,0.000906984639438556,0.00102703829004707,"2020-W33",913,76,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-16,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4154,35,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,4,3907,35,19,4021.93200488922,3798.73587330034,4258.24210776165,480.480280316358,2632.43901562706,3042.45194375774,0.00161230439349921,0.00152282995605588,0.00170703593461584,0.000192614013862508,0.00105528710713028,0.00121965230390958,"2020-W33",918,78,1.05781027691042
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-17,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4344,36,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,"2020/08/17",NA,2494524,1205,16,3971,35,4154,35,4133,4138,0.00166524755825159,0.000483058090441303,0.00165682911850116,0.00165883350891793,247,0,4154,35,16,4098.99628813197,3871.39647571629,4339.97671783565,77.0642832427507,2709.50329886981,3025.5258510098,0.0016431977756606,0.00155195799908772,0.00173980154844598,3.08933821613866e-05,0.00108618048929167,0.00121286700429012,"2020-W34",921,73,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-18,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4464,37,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,1,4344,36,17,4221.82364506708,3993.48184608576,4463.22171403325,122.827356935109,2832.33065580492,3018.94837305196,0.00169243657109215,0.00160089934836697,0.00178920776630461,4.92387954315571e-05,0.00113541928472323,0.00121023023753308,"2020-W34",894,73,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-19,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4665,39,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,1,4464,37,18,4264.548935451,4039.70715792919,4501.90494307485,42.7252903839171,2647.90361743896,3061.67366343588,0.00170956420361199,0.00161943006278119,0.00180471502502074,1.71276325198383e-05,0.00106148652706447,0.00122735787005292,"2020-W34",870,70,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-20,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4912,41,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,2,4665,39,17,4491.37068457669,4266.01368840876,4728.63241885172,226.821749125686,2671.8055208107,3212.41391071465,0.00180049207166445,0.00171015139097028,0.00189560510095382,9.09278680524563e-05,0.00107106827627664,0.0012877863314663,"2020-W34",868,76,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-21,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5227,42,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,2,4912,41,14,4756.00696770097,4528.32867270267,4995.13262214689,264.636283124287,2936.44180393499,3477.05019383893,0.00190657895762918,0.001815307719109,0.00200243919166418,0.000106086885964732,0.00117715516224137,0.00139387321743103,"2020-W34",834,72,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-22,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5538,46,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,1,5227,42,11,4960.55194532581,4728.32972644684,5204.17928230376,204.544977624838,2938.04106200166,3571.05895606365,0.00198857655621907,0.00189548375820271,0.00208624141611937,8.19975985898864e-05,0.00117779626974992,0.00143155926985014,"2020-W34",888,71,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-23,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5854,52,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,4,5538,46,11,5504.44123032854,5267.95083214764,5751.54822502179,543.889285002733,3385.46156674845,4114.94824106638,0.00220660985034762,0.00211180603279328,0.00230566962876356,0.000218033294128552,0.001357157344146,0.00164959256397869,"2020-W34",815,72,1.02930191483766
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-24,3,1,2,1,2,1,3,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6030,56,63.89,63.89,66.67,66.67,55.56,55.56,60.26,60.26,25,25,"2020/08/24",NA,2494524,1700,17,5442,52,5854,52,5830,5838,0.00234674029995302,0.000681492741701423,0.00233711922595253,0.00234032625061936,316,6,5854,52,17,6281.74042655997,6041.32504047286,6531.72317700509,777.299196231425,4159.80764385483,4892.24743729781,0.0025182120623253,0.00242183480314195,0.00261842466819525,0.000311602211977686,0.00166757571538892,0.00196119477595638,"2020-W35",821,68,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-25,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6160,57,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,4,6030,56,20,6645.83931764474,6408.55501112071,6891.90935543345,364.098891084775,4154.46582681409,5029.1939996327,0.00266417132793461,0.00256904924992532,0.00276281541305414,0.000145959265609301,0.001665434298012,0.00201609365138708,"2020-W35",796,68,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-26,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6431,59,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,1,6160,57,20,6586.59978213026,6355.17326321445,6826.45380277406,0,3589.47541854662,4826.27415387876,0.00264042349647879,0.00254764967713859,0.00273657571655918,0,0.00143894202603247,0.00193474753254679,"2020-W35",779,64,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-27,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6712,60,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,2,6431,59,20,6790.83581630309,6559.72228099869,7030.09199300491,85.7569631438546,3190.14455621573,4912.03111702262,0.00272229724640977,0.00262964889533983,0.00281820980395655,3.4378087019349e-05,0.00127885903531725,0.00196912561956614,"2020-W35",790,71,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-28,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6906,65,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,1,6712,60,19,6887.83493326498,6656.96206270238,7126.71480189362,156.23865247638,2865.90292837575,4865.32404994082,0.00276118206650446,0.00266863019265494,0.00285694377039212,6.26326515505081e-05,0.00114887767300525,0.00195040178003532,"2020-W35",772,60,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-29,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7116,69,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,5,6906,65,23,7344.82229962884,7116.34900796986,7580.63081963919,456.987366363865,3245.82601149687,5225.84263604875,0.0029443782860493,0.00285278835079152,0.00303890875358954,0.000183196219544837,0.0013011805103887,0.00209492577984768,"2020-W35",799,66,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-30,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7365,72,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,4,7116,69,23,7693.18669098084,7466.77803151747,7926.4605446235,348.364391351997,3471.36304591376,5571.25390827571,0.00308402993556319,0.00299326766610282,0.00317754431090801,0.000139651649513894,0.00139159336447104,0.00223339358862681,"2020-W35",801,68,1.22135824880154
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-08-31,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7550,75,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,"2020/08/31",NA,2494524,1511,20,6580,71,7365,72,7336,7349,0.00295246708390058,0.000605726783947559,0.00294084161948332,0.00294605303456692,249,3,7365,72,20,7966.43409424452,7741.00595115197,8198.42699752701,273.247403263683,3701.88515879352,5475.06060341387,0.00319356883086494,0.00310319962892799,0.0032865697012845,0.000109538895301742,0.00148400462725294,0.00219483180094233,"2020-W36",824,71,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-01,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7692,81,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3,7550,75,19,8167.04480020204,7944.45682250719,8395.86925307969,200.610705957519,3675.67411562536,5110.68090110392,0.00327398926616943,0.00318475862429353,0.0033657199742635,8.04204353044985e-05,0.00147349719450499,0.0020487599642673,"2020-W36",831,82,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-02,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7844,82,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,6,7692,81,24,8638.31475473776,8419.03710792613,8863.3035874932,471.269954535718,3882.30778703679,5096.8630301649,0.00346291106228594,0.00337500745950976,0.00355310415433694,0.000188921796116501,0.00155633210465676,0.00204322068264923,"2020-W36",771,81,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-03,3,1,2,1,2,1,2,1,0,NA,1,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8082,86,61.11,61.11,66.67,66.67,53.89,53.89,58.33,58.33,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,1,7844,82,23,8586.14541025837,8370.54556619894,8807.29845182338,0,3677.76280941195,4616.38274984854,0.00344199751546122,0.0033555682632033,0.00353065292289165,0,0.00147433450606687,0.00185060666878673,"2020-W36",785,76,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-04,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8323,87,67.59,67.59,67.86,67.86,57.78,57.78,62.82,62.82,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,4,8082,86,26,8950.08045715708,8734.93630215304,9170.52367855741,259.596357939932,3393.46988234915,4798.91482454572,0.00358789109952724,0.00350164452302445,0.00367626195561053,0.000104066490416581,0.0013603677023549,0.00192377977704192,"2020-W36",792,69,1.39991062178358
"Namibia","NAM",NA,NA,"NAT_TOTAL",2020-09-05,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,1,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8514,87,67.59,67.59,67.86,67.86,57.78,57.78,62.82,62.82,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,0,8323,86,21,8906.05636969532,8691.86806676711,9125.52278185838,8.14525701762432,2624.31594313535,4684.23272462823,0.00357024280772417,0.00348437941136951,0.00365822208239262,3.26525502164915e-06,0.00105203074539886,0.00187780623663201,"2020-W36",787,65,1.39991062178358
