"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-10,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4777,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,4719,110,0,8762.85798560438,8595.77658340825,8933.18705189333,0,0,0,0.0142742199558953,0.0140020534219397,0.0145516767583546,0,0,0,"2020-W28",31,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-11,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4842,110,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,4777,110,0,8807.33522226141,8639.37840015477,8978.55726702477,0,0,0,0.0143466709599074,0.0140730784144409,0.0146255823758251,0,0,0,"2020-W28",36,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-12,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4925,111,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,4842,110,0,8859.06263777221,8690.08862243747,9031.32226031983,0,0,0,0.0144309321116874,0.0141556826136719,0.0147115336854894,0,0,0,"2020-W28",38,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-13,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4956,111,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,31,0,"2020/07/13","LU",613894,403,1,933,1,4925,111,1375,4920,0.00802255764024408,0.000656465122643323,0.00223980035641332,0.0080144129116753,83,1,4925,111,1,9018.92025228885,8848.28571506155,9192.84538684002,0,0,0,0.0146913314876654,0.0144133770896304,0.0149746460901068,0,0,0,"2020-W29",47,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-14,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5056,111,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,4956,111,1,8996.86794275442,8826.61595699961,9170.40383015338,54.2848011587503,54.2848011587503,54.2848011587503,0.0146554094725709,0.0143780782301173,0.0149380900125321,8.84269941695965e-05,8.84269941695965e-05,8.84269941695965e-05,"2020-W29",38,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-15,1,1,1,1,1,1,0,NA,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5122,111,27.78,27.78,45.24,45.24,48.33,48.33,40.38,40.38,100,100,66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,5056,111,1,9094.36090274384,8922.22782811305,9269.81487389876,722.171884908737,776.456686067488,776.456686067488,0.0148142202118669,0.0145338247777516,0.0151000252061411,0.00117637879651656,0.00126480579068616,0.00126480579068616,"2020-W29",42,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5285,111,14.81,14.81,21.43,21.43,38.89,38.89,31.41,31.41,87.5,87.5,163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5056,111,1,9007.7039929712,8837.17422528793,9181.52445074665,0,776.456686067488,776.456686067488,0.0146730608101255,0.0143952770759902,0.0149562048997818,0,0.00126480579068616,0.00126480579068616,"2020-W29",40,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5409,111,14.81,14.81,21.43,21.43,38.89,38.89,31.41,31.41,87.5,87.5,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0,5122,111,1,9035.8594423794,8864.75950786408,9210.26180010939,0,776.456686067488,776.456686067488,0.0147189245087579,0.0144402120038053,0.0150030164818509,0,0.00126480579068616,0.00126480579068616,"2020-W29",42,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5483,111,14.81,14.81,21.43,21.43,38.89,38.89,31.41,31.41,87.5,87.5,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,0,5285,111,1,9232.39465198024,9057.53513364898,9410.62990672322,0,776.456686067488,776.456686067488,0.0150390696960391,0.0147542330331441,0.0153294052502928,0,0.00126480579068616,0.00126480579068616,"2020-W29",48,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-19,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5605,111,23.15,23.15,32.86,32.86,43.89,43.89,37.18,37.18,87.5,87.5,122,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,0,5409,111,1,9353.25872713715,9176.06976293016,9533.86919203538,251.773203492621,1028.22988956011,1028.22988956011,0.0152359507132129,0.0149473195094433,0.0155301553558682,0.000410124880667707,0.00167493067135386,0.00167493067135386,"2020-W29",54,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-20,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5639,111,23.15,23.15,32.86,32.86,43.89,43.89,37.18,37.18,87.5,87.5,34,0,"2020/07/20","LU",613894,558,0,1465,1,5483,111,1760,5406,0.00893150934851945,0.00090895170827537,0.00286694445620905,0.00880608052856031,74,0,5483,111,0,9375.85365463149,9198.19380946958,9556.94493657727,29.7195483950254,1057.94943795513,1057.94943795513,0.0152727566235075,0.0149833583802246,0.0155677444910315,4.84115309728152e-05,0.00172334220232668,0.00172334220232668,"2020-W30",55,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-21,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5725,111,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,0,5605,111,0,9468.74490992379,9289.27856092937,9651.6785002341,92.8912552922957,1150.84069324743,1150.84069324743,0.0154240714356612,0.0151317304957034,0.015722060323499,0.00015131481215372,0.0018746570144804,0.0018746570144804,"2020-W30",60,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-22,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5854,111,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,0,5725,111,0,9547.41958480536,9366.412502659,9731.92465124162,78.6746748815694,1229.515368129,1229.515368129,0.0155522282100906,0.015257377499469,0.0158527769472281,0.000128156774429412,0.00200281378890981,0.00200281378890981,"2020-W30",58,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-23,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5952,112,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,0,5854,111,0,9629.88297695702,9447.25988932462,9816.03631489767,82.4633921516652,1311.97876028066,1311.97876028066,0.0156865565992778,0.0153890735034462,0.0159897902812174,0.000134328389187165,0.00213714217809698,0.00213714217809698,"2020-W30",52,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-24,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6056,112,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,5952,112,1,9737.46486990931,9554.25296132778,9924.19004149339,107.581892952287,1419.56065323295,1419.56065323295,0.0158618016626801,0.0155633594094873,0.0161659668305821,0.000175245063402292,0.00231238724149927,0.00231238724149927,"2020-W30",48,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-25,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6189,112,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,6056,112,1,9758.83456102058,9575.16423929461,9946.02803767527,21.3696911112766,1440.93034434423,1440.93034434423,0.01589661172942,0.0155974227461005,0.0162015397408596,3.48100667399853e-05,0.00234719730823925,0.00234719730823925,"2020-W30",54,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-26,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6272,112,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0,6189,112,1,9819.11560032607,9634.25282116066,10007.5255406212,60.2810393054842,1446.92658249096,1501.21138364971,0.0159948062700174,0.0156936748382631,0.01630171583469,9.81945405973739e-05,0.00235696485466703,0.00244539184883663,"2020-W30",61,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-27,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6321,112,23.15,23.15,32.86,32.86,42.22,42.22,35.26,35.26,87.5,87.5,49,0,"2020/07/27","LU",613894,789,1,2233,2,6272,112,2448,5474,0.0102167475166723,0.00128523816815281,0.00398765910727259,0.00891684883709565,83,0,6272,112,1,9793.52793178956,9609.08809283122,9981.5079666402,0,724.754697582224,1501.21138364971,0.0159531253470299,0.015652682861913,0.0162593346190714,0,0.00118058605815047,0.00244539184883663,"2020-W31",55,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-28,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6375,113,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,6321,112,1,9711.29284380322,9528.34391768879,9897.75447998096,0,724.754697582224,1501.21138364971,0.0158191688529342,0.015521154983904,0.0161229047359658,0,0.00118058605815047,0.00244539184883663,"2020-W31",59,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-29,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6533,114,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,158,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,1,6375,113,2,9723.61607567672,9541.85655507886,9908.83787042817,0,724.754697582224,1501.21138364971,0.0158392427286742,0.0155431663366621,0.0161409589773286,0,0.00118058605815047,0.00244539184883663,"2020-W31",63,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-30,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6616,114,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,83,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,1,6533,114,3,9896.46835786387,9712.90021666564,10083.5058297163,0,724.754697582224,1501.21138364971,0.0161208097128558,0.0158217871760689,0.0164254836009414,0,0.00118058605815047,0.00244539184883663,"2020-W31",55,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-07-31,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6695,114,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,6616,114,2,9869.67514747683,9686.55055078705,10056.261721445,0,472.981494089603,1501.21138364971,0.016077165027638,0.0157788650007771,0.0163811044275478,0,0.000770461177482763,0.00244539184883663,"2020-W31",53,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-01,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6793,116,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0,6695,114,2,9835.70119771845,9653.15531825329,10021.699108878,0,443.261945694578,1446.92658249096,0.0160218233077998,0.0157244659798814,0.0163248038079506,0,0.000722049646509947,0.00235696485466703,"2020-W31",57,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-02,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6855,117,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6695,114,2,9687.25810208731,9507.41733323501,9870.50070984157,0,350.370690402282,724.754697582224,0.0157800175634349,0.0154870667138545,0.0160785098239135,0,0.000570734834356228,0.00118058605815047,"2020-W31",61,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-03,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6864,118,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,9,1,"2020/08/03","LU",613894,423,5,2625,7,6695,117,2809,4745,0.0109057915535907,0.000689044036918426,0.0045757085099382,0.00772934741176816,0,3,6695,117,5,9796.48088319133,9618.80347815906,9977.44032432411,0,271.696015520713,724.754697582224,0.0159579355445587,0.0156685086972003,0.0162527086505555,0,0.000442578059926816,0.00118058605815047,"2020-W32",59,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-04,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,6917,118,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,1,6864,118,6,9990.42178850133,9810.57383607324,10173.5667229952,0,189.232623369047,724.754697582224,0.0162738547509852,0.0159808921997499,0.016572187907025,0,0.000308249670739651,0.00118058605815047,"2020-W32",47,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-05,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7007,118,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,6917,118,5,9936.56667622017,9757.64611200388,10118.7680079425,49.8530010681152,131.503731484876,774.607698650339,0.016186127696671,0.0158946758104883,0.0164829237750206,8.12078324077368e-05,0.000214212439745096,0.00126179389055821,"2020-W32",51,9
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-06,1,1,0,NA,0,NA,4,1,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7073,119,25.93,25.93,35.71,35.71,43.89,43.89,37.18,37.18,87.5,87.5,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0,7007,118,4,9937.09933829576,9758.12814294486,10119.3529960509,68.1307369015776,178.264777275177,590.965232059296,0.0161869953742759,0.0158954610127235,0.0164838766888924,0.000110981271850804,0.000290383644855915,0.000962650281741304,"2020-W32",48,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-07,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7113,119,35.19,35.19,42.86,42.86,51.11,51.11,43.59,43.59,100,100,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1,7073,119,5,9988.23550183175,9809.6722637259,10170.0490860395,51.1361635359935,169.119901505686,612.381847200264,0.0162702934086858,0.015979423587339,0.0165664578673834,8.32980344098387e-05,0.00027548713866838,0.000997536785178327,"2020-W32",49,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-08,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7169,120,35.19,35.19,42.86,42.86,51.11,51.11,43.59,43.59,100,100,56,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,7113,119,5,9919.79941113883,9742.42068375493,10100.4076452285,0,169.119901505686,519.490591907968,0.0161588147320854,0.015869874414402,0.0164530157408746,0,0.00027548713866838,0.000846221973024607,"2020-W32",47,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-09,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7205,120,35.19,35.19,42.86,42.86,51.11,51.11,43.59,43.59,100,100,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7113,119,5,9799.27661635946,9624.0159466107,9977.72891655971,0,169.119901505686,440.815917026399,0.0159624896421197,0.0156769995253427,0.0162531787516407,0,0.00027548713866838,0.000718065198595195,"2020-W32",41,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-10,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7216,121,35.19,35.19,42.86,42.86,51.11,51.11,43.59,43.59,100,100,11,1,"2020/08/10","LU",613894,418,2,2993,9,7113,119,3168,4309,0.0115866908619403,0.00068089930834965,0.00516050002117629,0.00701912708057091,0,0,7113,119,2,9685.59882076526,9512.33647885788,9862.01704757955,0,169.119901505686,358.352524874734,0.0157773146842374,0.0154950797350322,0.0160646903986349,0,0.00027548713866838,0.000583736809408031,"2020-W33",45,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-11,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,0,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7242,122,35.19,35.19,42.86,42.86,51.11,51.11,43.59,43.59,100,100,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,2,7216,121,3,9883.32579209976,9709.13686961422,10060.6397895661,0,169.119901505686,250.770631922447,0.0160994011866866,0.0158156568880201,0.0163882360628482,0,0.00027548713866838,0.000408491746005739,"2020-W33",44,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-12,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7300,122,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,7242,122,4,9900.17996884872,9726.95546657916,10076.4893755665,0,169.119901505686,229.400940811171,0.0161268557256606,0.0158446824151713,0.0164140541780283,0,0.00027548713866838,0.000373681679265754,"2020-W33",38,1
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-13,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7368,122,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,0,7300,122,4,9883.00628843835,9710.05388343323,10059.0392669147,0,169.119901505686,169.119901505686,0.0160988807325668,0.01581715065375,0.0163856288983353,0,0.00027548713866838,0.00027548713866838,"2020-W33",38,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-14,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7405,122,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,7368,122,3,9882.3106322994,9709.34342934124,10058.3591613551,0,169.119901505686,169.119901505686,0.016097747546481,0.0158159933626021,0.0163845210432992,0,0.00027548713866838,0.00027548713866838,"2020-W33",44,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-15,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7439,123,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,7405,122,3,9841.9639533397,9669.67655747009,10017.3210430713,0,169.119901505686,169.119901505686,0.0160320249967253,0.0157513781816895,0.0163176721764201,0,0.00027548713866838,0.00027548713866838,"2020-W33",32,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-16,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7458,123,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,7439,123,4,9879.72813538432,9708.02244327346,10054.4707842879,0,169.119901505686,169.119901505686,0.0160935407992004,0.015813841548009,0.0163781870881421,0,0.00027548713866838,0.00027548713866838,"2020-W33",37,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-17,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7469,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,11,1,"2020/08/17","LU",613894,326,4,3197,13,7439,123,3447,4158,0.0121177271646245,0.000531036302684177,0.00561497587531398,0.00677315627779389,0,0,7439,123,4,9794.59559710643,9624.34538933469,9967.85745212001,0,119.266900437571,169.119901505686,0.0159548645158715,0.0156775361696558,0.0162370986719532,0,0.000194279306260643,0.00027548713866838,"2020-W34",32,4
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-18,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7499,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1,7469,124,3,9832.51813308793,9662.82706105741,10005.1891880722,0,51.1361635359935,169.119901505686,0.0160166382683133,0.0157402207238667,0.0162979100432195,0,8.32980344098387e-05,0.00027548713866838,"2020-W34",33,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-19,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7566,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,7499,124,2,9795.76084948396,9626.68284321056,9967.80845314319,0,0,169.119901505686,0.0159567626487373,0.015681343755128,0.0162370188552799,0,0,0.00027548713866838,"2020-W34",34,3
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-08-20,1,1,0,NA,1,1,4,1,0,NA,1,1,0,NA,1,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,7637,124,37.96,37.96,46.43,46.43,52.78,52.78,45.51,45.51,100,100,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0,7566,124,2,9811.35711690618,9641.99008972774,9983.69917202267,0,0,169.119901505686,0.0159821681217053,0.0157062784287316,0.0162629039736871,0,0,0.00027548713866838,"2020-W34",40,3
