"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-14,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,3003,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,23,0,8.57142857142857,0,3,0,3.28571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-14",3003,23,8.571,59,0,0,268.275,2.055,0.766,5.271,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,0.05,0.015,65.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/14","SS",12778250,23,0,3003,59,4407.73629065842,4258.53097083334,4562.16928820067,0,5.81825907225812,206.112978237363,0.000344940527119004,0.000333264020568805,0.000357026141153966,0,4.55325187115459e-07,1.61299847973989e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-15,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,3003,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,8.57142857142857,0,-23,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-15",3003,0,8.571,59,0,0,268.275,0,0.766,5.271,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,50988,4.555,NA,567,0.051,0.015,66.2,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/15","SS",12778250,0,0,3003,59,4399.61110434346,4250.67592772331,4553.76467145304,0,0,206.112978237363,0.000344304666471814,0.000332649300782447,0.000356368412846285,0,0,1.61299847973989e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-16,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,2,1,1,1,0,0,3,1,0,NA,NA,3012,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,9,0,7.42857142857143,0,9,0,-1.14285714285714,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-16",3012,9,7.429,59,0,0,269.079,0.804,0.664,5.271,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,412,51400,4.592,0.037,559,0.05,0.013,75.2,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/16","SS",12778250,9,0,3012,59,4403.55840909876,4254.48374475811,4557.85656396882,0,0,172.023926655278,0.000344613574558234,0.000332947292841986,0.0003566886360784,0,0,1.34622445683312e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-17,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3016,59,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,4,0,8,0,-5,0,0.571428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-17",3016,4,8,59,0,0,269.437,0.357,0.715,5.271,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,0.05,0.014,70.2,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/17","SS",12778250,4,0,3016,59,4399.63490659209,4250.68626059645,4553.80287431222,0,0,89.6807327731485,0.00034430652918765,0.0003326501094122,0.000356371402524776,0,0,7.01823276060091e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-18,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3016,59,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,0,0,8,0,-4,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-18",3016,0,8,59,0,0,269.437,0,0.715,5.271,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,52361,4.678,NA,564,0.05,0.014,70.5,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/18","SS",12778250,0,0,3016,59,4389.62491941335,4241.00936555821,4543.44833322443,0,0,89.6807327731485,0.000343523167837016,0.000331892815178777,0.000355561077082106,0,0,7.01823276060091e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-19,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3016,59,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,0,0,8,0,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-19",3016,0,8,59,0,0,269.437,0,0.715,5.271,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,735,53096,4.743,0.066,544,0.049,0.015,68,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/19","SS",12778250,0,0,3016,59,4379.76310244926,4231.47471683879,4533.24812676809,0,0,5.81825907225812,0.000342751401987695,0.00033114665285456,0.000354762829555541,0,0,4.55325187115459e-07
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-20,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3016,59,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,0,0,5.14285714285714,0,0,0,-2.85714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-20",3016,0,5.143,59,0,0,269.437,0,0.459,5.271,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,0.049,0.009,107.3,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/20","SS",12778250,0,0,3016,59,4370.41445354166,4222.43687343613,4523.57798784146,0,0,5.81825907225812,0.000342019795632552,0.000330439369509607,0.000354006064041747,0,0,4.55325187115459e-07
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-21,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3047,60,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,31,1,6.28571428571429,0.142857142857143,31,1,1.14285714285714,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-11-21",3047,31,6.286,60,1,0.143,272.206,2.769,0.562,5.36,0.089,0.013,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,0.049,0.011,88.1,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/21","SS",12778250,31,1,3047,60,4481.29111110719,4331.95134429189,4635.77921966965,0,0,0,0.000350696778597006,0.000339009750497282,0.000362786705508943,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-22,2,1,0,NA,2,1,3,1,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3047,60,43.52,43.52,46.43,46.43,40,40,46.15,46.15,0,0,0,0,6.28571428571429,0.142857142857143,-31,-1,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-22",3047,0,6.286,60,0,0.143,272.206,0,0.562,5.36,0,0.013,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,54877,4.902,NA,556,0.05,0.011,88.5,"tests performed",NA,NA,43.52,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/22","SS",12778250,0,0,3047,60,4472.47352898518,4323.42180263262,4626.66387427036,0,0,0,0.00035000673245438,0.000338342245818685,0.000362073357014487,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-23,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3047,60,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,0,0,5,0.142857142857143,0,0,-1.28571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-23",3047,0,5,60,0,0.143,272.206,0,0.447,5.36,0,0.013,1.11,NA,NA,NA,NA,NA,NA,NA,NA,381,55258,4.937,0.034,551,0.049,0.009,110.2,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/23","SS",12778250,0,0,3047,60,4462.95782844545,4314.21745561292,4616.82629200081,0,0,0,0.000349262052976382,0.000337621932237429,0.000361303487723343,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-24,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3047,60,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,0,0,4.42857142857143,0.142857142857143,0,0,-0.571428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-24",3047,0,4.429,60,0,0.143,272.206,0,0.396,5.36,0,0.013,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,0.049,0.008,125.1,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/24","SS",12778250,0,0,3047,60,4453.29904642554,4304.87389008711,4606.84166441246,0,0,0,0.000348506176231138,0.000336890723697464,0.000360522110962961,0,0,0
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-25,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3073,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,26,1,8.14285714285714,0.285714285714286,26,1,3.71428571428571,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-11-25",3073,26,8.143,61,1,0.286,274.529,2.323,0.727,5.449,0.089,0.026,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,56263,5.026,NA,557,0.05,0.015,68.4,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/25","SS",12778250,26,1,3073,61,4556.62012583503,4407.10497078462,4711.20772225862,24.5383764754406,24.5383764754406,24.5383764754406,0.000356591874930842,0.000344891121302574,0.000368689587561569,1.92032371220164e-06,1.92032371220164e-06,1.92032371220164e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-26,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3092,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,19,0,10.8571428571429,0.285714285714286,-7,-1,2.71428571428572,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-26",3092,19,10.857,61,0,0.286,276.226,1.697,0.97,5.449,0,0.026,1.12,NA,NA,NA,NA,NA,NA,NA,NA,585,56848,5.079,0.052,536,0.048,0.02,49.4,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/26","SS",12778250,19,0,3092,61,4575.23061154173,4425.09895129924,4730.45583368085,144.569881501116,169.108257976556,169.108257976556,0.0003580482939011,0.00034629929382343,0.000370195905830678,1.13137465224984e-05,1.32340702347001e-05,1.32340702347001e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-27,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3104,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,12,0,12.5714285714286,0.285714285714286,-7,0,1.71428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-27",3104,12,12.571,61,0,0.286,277.298,1.072,1.123,5.449,0,0.026,1.12,NA,NA,NA,NA,NA,NA,NA,NA,652,57500,5.137,0.058,544,0.049,0.023,43.3,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/27","SS",12778250,12,0,3104,61,4582.43289001465,4432.05809470304,4737.90973466357,7.20227847291972,176.310536449476,176.310536449476,0.000358611929647225,0.000346843902310805,0.000370779233045493,5.63635746124838e-07,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-28,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3104,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,0,0,8.14285714285714,0.142857142857143,-12,0,-4.42857142857143,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-11-28",3104,0,8.143,61,0,0.143,277.298,0,0.727,5.449,0,0.013,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,0.048,0.015,65.8,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/28","SS",12778250,0,0,3104,61,4570.70295144872,4420.70536770528,4725.79005671812,0,176.310536449476,176.310536449476,0.000357693968379764,0.00034595546085773,0.000369830771562469,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-29,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3109,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,5,0,8.85714285714286,0.142857142857143,5,0,0.714285714285715,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-29",3109,5,8.857,61,0,0.143,277.745,0.447,0.791,5.449,0,0.013,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,58576,5.233,NA,528,0.047,0.017,59.6,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/29","SS",12778250,5,0,3109,61,4565.67180332936,4415.83166498294,4720.59638980765,0,176.310536449476,176.310536449476,0.000357300240903829,0.00034557405474012,0.000369424325694649,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-30,2,1,0,NA,2,1,3,1,0,NA,2,1,0,NA,2,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3109,61,50.93,50.93,57.14,57.14,44.44,44.44,51.28,51.28,0,0,0,0,8.85714285714286,0.142857142857143,-5,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-30",3109,0,8.857,61,0,0.143,277.745,0,0.791,5.449,0,0.013,1.12,NA,NA,NA,NA,NA,NA,NA,NA,505,59081,5.278,0.045,546,0.049,0.016,61.6,"tests performed",NA,NA,50.93,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/30","SS",12778250,0,0,3109,61,4553.33312423349,4403.8903257912,4707.84715478061,0,176.310536449476,176.310536449476,0.000356334640833721,0.000344639549687257,0.000368426596347748,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-01,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3111,61,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,2,0,9.14285714285714,0.142857142857143,2,0,0.285714285714285,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-01",3111,2,9.143,61,0,0.143,277.923,0.179,0.817,5.449,0,0.013,1.12,NA,NA,NA,NA,NA,NA,NA,NA,596,59677,5.331,0.053,560,0.05,0.016,61.2,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/01","SS",12778250,2,0,3111,61,4544.35694272349,4395.20120094849,4698.57444032885,0,176.310536449476,176.310536449476,0.00035563218302377,0.000343959556351495,0.000367700932469536,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-02,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3118,61,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,7,0,6.42857142857143,0,5,0,-2.71428571428571,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-12-02",3118,7,6.429,61,0,0,278.549,0.625,0.574,5.449,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,0.053,0.011,91.6,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/02","SS",12778250,7,0,3118,61,4543.37397002491,4394.24298664666,4697.5661323755,0,176.310536449476,176.310536449476,0.000355555257568517,0.000343884568438296,0.000367622024328488,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-03,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3154,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,36,1,8.85714285714286,0.142857142857143,29,1,2.42857142857143,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-12-03",3154,36,8.857,62,1,0.143,281.765,3.216,0.791,5.539,0.089,0.013,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,61101,5.459,NA,608,0.054,0.015,68.6,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/03","SS",12778250,36,1,3154,62,4660.33926990052,4509.69885382601,4816.01162617561,0,176.310536449476,176.310536449476,0.000364708725365407,0.000352919911085322,0.000376891329108103,0,1.37977059808249e-05,1.37977059808249e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-04,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3154,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,0,0,7.14285714285714,0.142857142857143,-36,-1,-1.71428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-04",3154,0,7.143,62,0,0.143,281.765,0,0.638,5.539,0,0.013,1.13,NA,NA,NA,NA,NA,NA,NA,NA,863,61964,5.536,0.077,638,0.057,0.011,89.3,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/04","SS",12778250,0,0,3154,62,4649.24646883259,4498.95795613214,4804.55539676473,9.99430039052186,186.304836839998,186.304836839998,0.00036384062518988,0.000352079350156096,0.000375994787765518,7.82133734315877e-07,1.45798397151408e-05,1.45798397151408e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-05,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3166,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,12,0,8.85714285714286,0.142857142857143,12,0,1.71428571428571,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-05",3166,12,8.857,62,0,0.143,282.837,1.072,0.791,5.539,0,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,0.054,0.015,67.6,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/05","SS",12778250,12,0,3166,62,4654.79693368513,4504.32141785974,4810.29937338259,62.3697432799545,248.674580119952,248.674580119952,0.000364274993342995,0.000352499083822882,0.000376444299757994,4.88092996145438e-06,1.94607696765952e-05,1.94607696765952e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-06,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3181,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,15,0,10.2857142857143,0.142857142857143,3,0,1.42857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-06",3181,15,10.286,62,0,0.143,284.177,1.34,0.919,5.539,0,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62494,5.583,NA,560,0.05,0.018,54.4,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/06","SS",12778250,15,0,3181,62,4664.16124861124,4513.37545480715,4819.98459265701,9.36431492611064,258.038895046063,258.038895046063,0.000365007825689061,0.000353207634441895,0.000377202245429304,7.32832346065434e-07,2.01936020226606e-05,2.01936020226606e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-07,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3181,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,0,0,10.2857142857143,0.142857142857143,-15,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-07",3181,0,10.286,62,0,0.143,284.177,0,0.919,5.539,0,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,0.046,0.02,50.4,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/07","SS",12778250,0,0,3181,62,4651.01065425901,4500.64156889772,4806.40365931848,0,233.500518570622,258.038895046063,0.000363978686773151,0.000352211106285893,0.00037613942905472,0,1.8273278310459e-05,2.01936020226606e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-08,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3181,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,0,0,10,0.142857142857143,0,0,-0.285714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-08",3181,0,10,62,0,0.143,284.177,0,0.893,5.539,0,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,0.041,0.022,46.2,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/08","SS",12778250,0,0,3181,62,4637.62490204526,4487.68022510375,4792.57960755729,0,88.9306370695067,258.038895046063,0.000362931144878623,0.000351196777735899,0.000375057586724104,0,6.95953178796053e-06,2.01936020226606e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-12-09,2,1,0,NA,2,1,3,1,0,NA,2,1,1,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3181,62,56.48,56.48,57.14,57.14,50,50,57.69,57.69,0,0,0,0,9,0.142857142857143,0,0,-1,0,12778250,"SS","SSD","Africa","South Sudan","2020-12-09",3181,0,9,62,0,0.143,284.177,0,0.804,5.539,0,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,0.035,0.023,43.4,"tests performed",NA,NA,56.48,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/12/09","SS",12778250,0,0,3181,62,4624.65339149259,4475.12074401826,4779.1825550253,0,81.728358596587,258.038895046063,0.000361916020698655,0.000350213898148671,0.000374009160489527,0,6.3958960418357e-06,2.01936020226606e-05
