"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","population.y"
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-16,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1885,104,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,1860,104,12,10037.7761388762,9845.5930969075,10233.7105365282,0,2225.45881541467,2613.71039292351,0.000510619818629582,0.000500843502772761,0.0005205869652573,0,0.000113208678991507,0.000132958965045646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,5.66,5.66,9.43,11.32,3.92,29.09,13.46,18.87,3.77,3.77,5.66,7.69,1.89,20.37,3.57,20.37,50,74.51,46,26.53,59.18,30,18.37,46,35.09,19.3,10.53,3.51,14.04,0,2.27,0,6.82,2.27,88.64,2.27,2.27,6.82,18.18,70.45,33.33,17.54,8.77,15.79,17.54,17.54,5.26,35.09,1.85,NA,NA,NA,NA,4.24474168167697,4.51237630068935,7.84986011382585,8.95463340059694,3.5646084879503,29.4082385764075,8.40785856027833,15.3230086290159,4.86544118918926,5.48609379576822,4.99666045197945,7.07989949597283,3.81502559249338,18.997618687434,8.10806124290329,17.8639838724544,57.3195907129128,68.6093890432453,46.4492718100159,24.8847678067527,53.7905205529501,34.2068431154914,11.8250825098346,46.2007061775882,36.2328303113578,23.7298891892452,6.76828951606996,4.64424920100643,11.1291443530874,4.68445205926422,1.91918069821896,2.43516171998554,6.24989514066034,7.78813883396836,78.7747758601238,1.29894626516736,4.98328108130263,7.16202876188698,15.0557572916323,72.6240344271086,36.4415819912846,14.980510123009,8.52140094782152,16.4666668048379,19.6815483194019,15.4120922104812,5.70188087412751,29.314566354746,3.22833531942716,19658023
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-17,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1890,107,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1885,106,12,10107.2176515039,9916.87139520274,10301.2174489113,0,1584.78694152892,2531.39851903197,0.000514152295554029,0.000504469416644937,0.000524021029424542,0,8.06178190720867e-05,0.000128771775220325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-18,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1906,107,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1890,107,11,9977.4650489283,9790.92606896326,10167.558012531,0,1258.12351847264,2310.38449459052,0.000507551804620856,0.000498062601155938,0.000517221798577149,0,6.40005110622078e-05,0.000117528832608982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-19,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1923,108,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,1906,107,10,9824.09542012367,9640.12451764357,10011.5771997608,0,995.116052513491,2310.38449459052,0.000499749919924485,0.000490391354087009,0.000509287083434624,0,5.06213698352826e-05,0.000117528832608982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-20,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1933,109,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,1923,108,7,9782.60174727753,9600.75956475205,9967.88809264477,0,995.116052513491,2250.61540844381,0.000497639144448937,0.000488388866202469,0.000507064626623174,0,5.06213698352826e-05,0.000114488390233535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-21,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1933,109,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1933,109,5,9719.41346670119,9540.07876616762,9902.11930657269,0,995.116052513491,2225.45881541467,0.000494424768284237,0.00048530204518367,0.000503718980620416,0,5.06213698352826e-05,0.000113208678991507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-22,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1961,111,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,"2020/06/22","ML",19658023,152,7,1398,84,1961,111,1943,1961,9.97557078857828e-05,7.73221193199336e-06,9.88400512096257e-05,9.97557078857828e-05,28,2,1961,111,7,9848.1184050179,9669.30786660267,10030.2356132682,0,995.116052513491,2225.45881541467,0.000500971964730019,0.000491875905659621,0.000510236233484322,0,5.06213698352826e-05,0.000113208678991507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-23,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1978,111,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1961,111,7,9671.25864830411,9495.45275550987,9850.31954249081,0,866.230668439592,1584.78694152892,0.000491975141564547,0.000483031928262057,0.000501083936186808,0,4.40649941471526e-05,8.06178190720867e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-24,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2005,112,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,1978,111,5,9590.80993468891,9416.27546904842,9768.57946708128,0,458.852704773415,1258.12351847264,0.000487882730358435,0.000479004194320478,0.000496925833644679,0,2.33417523610291e-05,6.40005110622078e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-25,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2039,113,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,2001,112,5,9636.42629590003,9462.38092645103,9813.67295167031,0,156.387514090315,995.116052513491,0.000490203226229821,0.00048134957042481,0.000499219730878853,0,7.95540396357837e-06,5.06213698352826e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-26,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2060,113,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,2007,113,6,9607.94905803214,9435.71875267651,9783.32308554189,0,0,995.116052513491,0.00048875459439803,0.000479993270568282,0.000497675838793244,0,0,5.06213698352826e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-27,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2118,113,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,2039,113,5,9624.94276630567,9452.25172179774,9800.78884706643,0,0,995.116052513491,0.000489619061199881,0.000480834299654535,0.000498564318856806,0,0,5.06213698352826e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-28,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2147,114,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,0,2118,113,4,9864.88053244679,9687.7413335783,10045.2587005131,0,0,995.116052513491,0.000501824651057066,0.000492813612720786,0.000511000455158338,0,0,5.06213698352826e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-29,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2173,115,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,"2020/06/29","ML",19658023,186,3,1443,76,2147,114,2102,2147,0.000109217493539406,9.46178565362346e-06,0.000106928351849014,0.000109217493539406,29,1,2147,114,3,9952.72658517129,9775.35042282558,10133.3212820562,0,0,866.230668439592,0.000506293363537691,0.000497270270913081,0.000515480182419981,0,0,4.40649941471526e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-06-30,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2181,116,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2173,115,4,10016.7918288884,9839.58924379474,10197.1856809534,0,0,458.852704773415,0.000509552350655427,0.000500538087873574,0.000518728952598812,0,0,2.33417523610291e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI",NA,NA,"NAT_TOTAL",2020-07-01,2,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,4,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,2202,116,52.78,52.78,60.71,60.71,52.22,52.22,52.56,52.56,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2181,116,5,9991.50849471981,9816.03876346728,10170.1148911107,0,0,156.387514090315,0.000508266192115037,0.000499340079288099,0.000517351866518351,0,0,7.95540396357837e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
