"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-03,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2788223,129908,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,51565,658,46662.4285714286,555.428571428571,-4064,-71,877.71428571429,3.85714285714289,329064917,"US","USA","North America","United States","2020-07-03",2788223,51565,46662.429,129908,658,555.429,8423.567,155.784,140.973,392.468,1.988,1.678,1.24,5597,16.909,37927,114.582,NA,NA,NA,NA,788101,39816626,120.291,2.381,756750,2.286,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/03","US",329064917,51565,658,2788222,129908,11391199.729261,11369534.5841995,11412906.1582032,97042.4613412283,1072074.48221073,1458274.87196946,0.0346168769162984,0.0345510384025518,0.0346828408882104,0.000294903699324557,0.00325794220783109,0.00443157199881463,"2020/07/03","US",329064917,51565,658,2788222,129908,10083985.5072464,69782.6086956523,649710.144927537,894637.68115942,0.0084731670134255,0.000394779246552132,0.0306443652492021,0.000212063350088616,0.00197441328857168,0.00271872701993151,"2020-07-03",0.0870445344129555,0,0,0,0.0443904924432942,0.0412820978251367,0.0474988870614518,0.00232421100008024,0.00215485191258455,0.00249357008757593,0.000116094005130646,-0.0001967222442432,0.000428910254504493,0.0256516769132674,-0.0414367531290407,0.0927401069555754,"US","United States",NA,NA,NA,NA,NA,"2020-07-03",-10,11,86,-30,-57,14
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-04,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2833945,130193,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,45722,285,47315,524.142857142857,-5843,-373,652.571428571428,-31.2857142857143,329064917,"US","USA","North America","United States","2020-07-04",2833945,45722,47315,130193,285,524.143,8561.699,138.132,142.944,393.329,0.861,1.584,1.22,5633,17.018,38281,115.652,NA,NA,NA,NA,611503,40428129,122.138,1.847,744624,2.25,0.097,10.3,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/04","US",329064917,45722,285,2833944,130193,11423449.9096664,11401723.6535223,11445217.5657092,32250.1804054007,1055344.92719435,1427493.79951862,0.0347148824426834,0.0346488582176092,0.0347810324784918,9.80055263849373e-05,0.00320710252802292,0.00433803096523542,"2020/07/04","US",329064917,45722,285,2833944,130193,10150362.3188406,66376.8115942031,694420.289855072,933115.942028986,0.00861211224167054,0.0003956453370567,0.0308460786746239,0.000201713425421778,0.00211028357621932,0.00283565914755047,"2020-07-04",0.0870445344129555,0,0,0,0.0443904924472242,0.0412820978298137,0.0474988870646346,0.00232421100008025,0.00215485191258456,0.00249357008757593,0.000133846815649518,-0.000212457116876625,0.00048015074817566,0.0247815874743198,-0.0374339123448433,0.0869970872934829,"US","United States",NA,NA,NA,NA,NA,"2020-07-04",-35,-2,81,-30,-28,5
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-05,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2883931,130492,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,49986,299,48661.2857142857,525.571428571429,4264,14,1346.28571428572,1.42857142857144,329064917,"US","USA","North America","United States","2020-07-05",2883931,49986,48661.286,130492,299,525.571,8712.713,151.014,147.012,394.232,0.903,1.588,1.21,5653,17.078,38872,117.437,537,1.622,8142,24.598,520843,40948972,123.712,1.574,738031,2.23,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/05","US",329064917,49986,299,2883930,130492,11467014.106237,11445205.2382879,11488864.53104,43564.1965706665,991666.973183222,1400352.82481354,0.0348472702917675,0.034780995016518,0.0349136718547239,0.000132387849084096,0.0030135906988323,0.00425555187584322,"2020/07/05","US",329064917,49986,299,2883930,130492,10212971.0144928,62608.6956521738,730724.63768116,949855.072463768,0.00876401539942953,0.000396553972357983,0.0310363411195632,0.000190262444939318,0.00222060936894455,0.00288652792623216,"2020-07-05",0.0870445344129555,0,0,0,0.0443904924511541,0.0412820978344688,0.0474988870678395,0.00232421100008025,0.00215485191258457,0.00249357008757594,0.000154314342410321,-0.000228405078629318,0.000537033763449961,0.0239410109453598,-0.0336550574957456,0.0815370793864652,"US","United States",NA,NA,NA,NA,NA,"2020-07-05",-22,-10,53,-23,-19,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-06,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2927440,130855,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,43509,363,49145.4285714286,522.428571428571,-6477,64,484.142857142855,-3.14285714285711,329064917,"US","USA","North America","United States","2020-07-06",2927440,43509,49145.429,130855,363,522.429,8844.159,131.446,148.474,395.329,1.097,1.578,1.21,5687,17.181,39970,120.754,NA,NA,NA,NA,717127,41666099,125.878,2.167,745855,2.253,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/07/06","US",329064917,339639,4143,1401878,40385,2888635,129947,2331064,2888546,0.00877831349004002,0.00103213372940635,0.00708390314364627,0.00877804302668947,"2020/07/06","US",329064917,43509,363,2927439,130855,11484940.3782566,11463097.7426225,11506824.6344667,17926.2720195726,920889.103219001,1346482.31361551,0.0349017466916918,0.0348353687993501,0.034968251065387,5.44763999243728e-05,0.0027985028352901,0.00409184402242282,"2020/07/06","US",329064917,43509,363,2927439,130855,10246884.057971,33913.0434782617,677391.304347826,933768.115942029,0.00889623551087945,0.000397657098158537,0.0311393999439053,0.000103058824342133,0.00205853395288513,0.00283764104801859,"2020-07-06",0.0870445344129555,0,0,0,0.0443904924550841,0.0412820978391019,0.0474988870710662,0.00232421100008026,0.00215485191258457,0.00249357008757595,0.000177911713162341,-0.000244263643867582,0.000600087070192263,0.0231289462662468,-0.0300896100101274,0.0763475025426209,"US","United States",NA,NA,NA,NA,NA,"2020-07-06",-13,-2,48,-30,-41,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-07,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,1.6e+09,4,0,0,NA,NA,2988283,132059,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,60843,1204,51263.4285714286,604,17334,841,2118,81.5714285714286,329064917,"US","USA","North America","United States","2020-07-07",2988283,60843,51263.429,132059,1204,604,9027.973,183.814,154.873,398.967,3.637,1.825,1.22,5832,17.619,41957,126.757,NA,NA,NA,NA,888626,42554725,128.563,2.685,750751,2.268,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","US",329064917,60843,1204,2988282,132059,11640144.6836245,11618008.3068323,11662323.237971,155204.305367878,983506.962323384,1419170.22004124,0.0353733992360677,0.0353061286895933,0.0354407979565048,0.000471652544375849,0.00298879312717309,0.00431273632260603,"2020/07/07","US",329064917,60843,1204,2988282,132059,10286014.4927536,39130.4347826075,654710.144927535,920072.463768115,0.00908113215849139,0.000401315950676079,0.0312583139719924,0.00011891402808707,0.00198960785882725,0.00279602113818811,"2020-07-07",0.0870445344129555,0,0,0,0.044390492459014,0.0412820978437131,0.047498887074315,0.00232421100008028,0.00215485191258459,0.00249357008757596,0.000205117535972094,-0.000259632930413199,0.000669868002357388,0.0223444263321976,-0.0267274531051622,0.0714163057695575,"US","United States",NA,NA,NA,NA,NA,"2020-07-07",-13,0,51,-29,-39,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-08,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3048149,132912,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,59866,853,52445.7142857143,627.285714285714,-977,-351,1182.28571428571,23.2857142857143,329064917,"US","USA","North America","United States","2020-07-08",3048149,59866,52445.714,132912,853,627.286,9208.836,180.863,158.445,401.544,2.577,1.895,1.23,5874,17.746,43204,130.525,NA,NA,NA,NA,970148,43524873,131.494,2.931,763593,2.307,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","US",329064917,59866,853,3048148,132912,11755610.993487,11733255.9966173,11778008.5826161,115466.309862478,982184.197167493,1457097.09273128,0.0357242914275391,0.0356563565134393,0.0357923557758549,0.00035089219147138,0.00298477335755453,0.00442799282893863,"2020/07/08","US",329064917,59866,853,3048148,132912,10366231.884058,80217.3913043477,662463.768115941,952608.695652174,0.00926305978707539,0.000403908144361679,0.0315020877295709,0.000243773757578501,0.00201317045328154,0.00289489595043088,"2020-07-08",0.0870445344129555,0,0,0,0.044390492462944,0.0412820978483022,0.0474988870775857,0.00232421100008028,0.00215485191258459,0.00249357008757597,0.000236483606477739,-0.000273992982306236,0.000746960195261713,0.0215865168420414,-0.0235589130594378,0.0667319467435206,"US","United States",NA,NA,NA,NA,NA,"2020-07-08",-12,-1,52,-30,-37,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-09,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3110715,133912,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,62566,1000,53436.7142857143,666,2700,147,991,38.7142857142857,329064917,"US","USA","North America","United States","2020-07-09",3110715,62566,53436.714,133912,1000,666,9397.855,189.02,161.439,404.565,3.021,2.012,1.22,5845,17.658,44055,133.096,NA,NA,NA,NA,994671,44519544,134.499,3.005,784431,2.37,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","US",329064917,62566,1000,3110714,133912,11887942.811938,11865337.3200885,11910591.3711059,132331.818451025,1033885.35029485,1568817.56488775,0.0361264364500394,0.0360577403032257,0.0361952634747324,0.000402145022500301,0.00314188871825206,0.00476750174157202,"2020/07/09","US",329064917,62566,1000,3110714,133912,10454057.9710145,87826.0869565215,691376.811594203,1019782.60869565,0.00945319248359739,0.000406947058412793,0.0317689836592775,0.000266895929706543,0.0021010347073681,0.00309903169864703,"2020-07-09",0.0870445344129555,0,0,0,0.0443904924668739,0.0412820978528694,0.0474988870808785,0.00232421100008029,0.0021548519125846,0.00249357008757598,0.000272646099553021,-0.000286676450277026,0.000831968649383068,0.0208543151855405,-0.020574741353382,0.062283371724463,"US","United States",NA,NA,NA,NA,NA,"2020-07-09",-13,1,59,-30,-38,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-10,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3178541,134725,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,67826,813,55759.7142857143,688.142857142857,5260,-187,2323,22.1428571428571,329064917,"US","USA","North America","United States","2020-07-10",3178541,67826,55759.714,134725,813,688.143,9602.766,204.911,168.457,407.021,2.456,2.079,1.21,5896,17.813,51740,156.313,NA,NA,NA,NA,996809,45516353,137.511,3.011,814247,2.46,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","US",329064917,67826,813,3178540,134725,12016045.2479808,11993197.067332,12038936.956586,128102.436042825,1109571.1972163,1647940.2655088,0.0365157287429118,0.0364462950856958,0.0365852946778461,0.000389292292872487,0.00337189150193214,0.00500794882825141,"2020/07/10","US",329064917,67826,813,3178540,134725,10533260.8695652,79202.8985507246,719130.434782607,1077318.84057971,0.00965930986802826,0.000409417695536349,0.0320096744605722,0.000240690801294763,0.00218537558284467,0.00327387936216765,"2020-07-10",0.0872210953346856,0,0,0,0.0443904924708039,0.0412820978574146,0.0474988870841931,0.0023242110000803,0.00215485191258461,0.00249357008757599,0.000314338472373025,-0.000296835748042522,0.000925512692788572,0.0201469493684529,-0.0177660976883816,0.0580599964252874,"US","United States",NA,NA,NA,NA,NA,"2020-07-10",-18,-4,43,-31,-37,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-11,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3239445,135435,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,60904,710,57928.5714285714,748.857142857143,-6922,-103,2168.85714285714,60.7142857142858,329064917,"US","USA","North America","United States","2020-07-11",3239445,60904,57928.571,135435,710,748.857,9786.765,183.999,175.009,409.166,2.145,2.262,1.19,5939,17.942,51982,157.044,NA,NA,NA,NA,828358,46344711,140.013,2.503,845226,2.554,0.098,10.2,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","US",329064917,60904,710,3239444,135435,12100348.0071034,12077340.2914583,12123399.5531752,84302.7591225933,1141756.09004454,1625000.87404959,0.0367719175821572,0.0367019991117993,0.0368419692494148,0.000256188839245338,0.00346969862498147,0.00493823798922203,"2020/07/11","US",329064917,60904,710,3239444,135435,10616449.2753623,83188.4057971016,768913.04347826,1134202.89855072,0.00984439188939731,0.00041157532451264,0.0322624768758388,0.000252802415266595,0.002336660651911,0.00344674512522015,"2020-07-11",0.0872210953346856,0,0,0,0.0443904924747338,0.0412820978619378,0.0474988870875298,0.00232421100008031,0.00215485191258462,0.002493570087576,0.000362406340585083,-0.00030340364559841,0.00102821632676858,0.0194635769740565,-0.0151245339157849,0.0540516878638978,"US","United States",NA,NA,NA,NA,NA,"2020-07-11",-19,0,62,-21,-12,4
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-12,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3298169,135896,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,58724,461,59176.8571428571,772,-2180,-249,1248.28571428572,23.1428571428571,329064917,"US","USA","North America","United States","2020-07-12",3298169,58724,59176.857,135896,461,772,9964.177,177.412,178.781,410.559,1.393,2.332,1.17,5930,17.915,52860,159.697,669,2.021,14467,43.707,683788,47028499,142.079,2.066,868504,2.624,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","US",329064917,58724,461,3298168,135896,12146165.7995428,12123071.4030383,12169304.1907688,45817.7924394105,1095037.95293345,1582114.52450521,0.0369111539153923,0.0368409720293528,0.0369814694976092,0.000139236333235155,0.00332772622167271,0.00480791005899061,"2020/07/12","US",329064917,58724,461,3298168,135896,10680652.173913,64202.8985507246,802536.231884057,1111159.42028985,0.0100228490781349,0.000412976263890204,0.0324575839663669,0.000195107090528051,0.00243883863160064,0.00337671797534665,"2020-07-12",0.0872210953346856,0,0,0,0.0443904924786638,0.0412820978664391,0.0474988870908884,0.00232421100008032,0.00215485191258463,0.00249357008757601,0.000417824629307267,-0.000305046079032405,0.00114069533764694,0.0188033841598974,-0.0126419789380219,0.0502487472578168,"US","United States",NA,NA,NA,NA,NA,"2020-07-12",-17,-3,64,-23,-15,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-13,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3356407,136318,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,58238,422,61281,780.428571428571,-486,-39,2104.14285714286,8.42857142857144,329064917,"US","USA","North America","United States","2020-07-13",3356407,58238,61281,136318,422,780.429,10140.121,175.944,185.137,411.834,1.275,2.358,1.16,6074,18.35,54156,163.612,NA,NA,NA,NA,853932,47882431,144.659,2.58,888047,2.683,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/07/13","US",329064917,416307,5258,1661704,37485,3304942,135205,2545255,3304388,0.0100434346819172,0.00126512119187716,0.00773481118316846,0.0100417511235329,"2020/07/13","US",329064917,58238,422,3356406,136318,12180057.9259428,12156899.4732744,12203260.4946237,33892.1263999473,1014031.63111673,1523420.20464166,0.0370141491745313,0.0369437726273154,0.0370846597865176,0.000102995259138936,0.00308155497207479,0.00462954306563669,"2020/07/13","US",329064917,58238,422,3356406,136318,10717391.3043478,36739.1304347832,772681.159420289,1086086.95652174,0.0101998293546437,0.000414258685619774,0.0325692310260708,0.000111647059703977,0.00234811163239346,0.00330052491290568,"2020-07-13",0.0872210953346856,0,0,0,0.0443904924825937,0.0412820978709184,0.047498887094269,0.00232421100008033,0.00215485191258464,0.00249357008757602,0.000481717346815483,-0.00030010574810407,0.00126354044173504,0.0181655846885679,-0.0103107246930183,0.046641894070154,"US","United States",NA,NA,NA,NA,NA,"2020-07-13",-13,-2,53,-31,-38,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-14,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3424029,137237,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,67622,919,62249.4285714286,739.714285714286,9384,497,968.428571428572,-40.7142857142858,329064917,"US","USA","North America","United States","2020-07-14",3424029,67622,62249.429,137237,919,739.714,10344.416,204.294,188.063,414.61,2.776,2.235,1.16,6235,18.837,55667,168.177,NA,NA,NA,NA,992041,48874472,147.656,2.997,902821,2.728,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","US",329064917,67622,919,3424028,137237,12286900.5464078,12263539.9732337,12310305.6186728,106842.620465074,992743.278488098,1513473.75008837,0.0373388347151204,0.0372678439410594,0.0374099607180938,0.000324685540589165,0.00301686149814657,0.00459931664513591,"2020/07/14","US",329064917,67622,919,3424028,137237,10798623.1884058,81231.8840579707,784420.289855072,1094855.07246377,0.0104053268006082,0.000417051447632748,0.0328160877399331,0.00024685671386224,0.00238378584081959,0.00332717046364371,"2020-07-14",0.0872210953346856,0,0,0,0.0443904924865237,0.0412820978753757,0.0474988870976716,0.00232421100008034,0.00215485191258465,0.00249357008757603,0.00055538038197432,-0.000286534837621026,0.00139729560156967,0.0175494189913594,-0.00812341341271585,0.0432222513954347,"US","United States",NA,NA,NA,NA,NA,"2020-07-14",-12,0,59,-31,-38,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-15,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3492184,138196,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,68155,959,63433.5714285714,754.857142857143,533,40,1184.14285714286,15.1428571428572,329064917,"US","USA","North America","United States","2020-07-15",3492184,68155,63433.571,138196,959,754.857,10550.32,205.905,191.641,417.507,2.897,2.281,1.16,6317,19.084,56312,170.126,NA,NA,NA,NA,1024758,49899230,150.752,3.096,910622,2.751,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","US",329064917,68155,959,3492183,138196,12393853.2871799,12370290.4390789,12417461.0176393,106952.740772028,1002653.5579189,1539795.82553673,0.0376638549018577,0.0375922494316796,0.0377355967656658,0.00032502018673728,0.0030469779855593,0.00467930717007041,"2020/07/15","US",329064917,68155,959,3492183,138196,10896739.1304348,98115.9420289863,812753.623188406,1134057.97101449,0.0106124439877618,0.000419965766207766,0.0331142536548033,0.000298165914870184,0.00246988840560115,0.00344630470289391,"2020-07-15",0.0872210953346856,0,0,0,0.0443904924904536,0.0412820978798111,0.0474988871010962,0.00232421100008035,0.00215485191258466,0.00249357008757603,0.000640307787795088,-0.000261814939958413,0.00154243051554859,0.0169541532636772,-0.00607302648044335,0.0399813330077977,"US","United States",NA,NA,NA,NA,NA,"2020-07-15",-12,-1,56,-31,-37,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-16,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,3568772,139159,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,76588,963,65436.7142857143,749.571428571429,8433,4,2003.14285714286,-5.28571428571433,329064917,"US","USA","North America","United States","2020-07-16",3568772,76588,65436.714,139159,963,749.571,10781.702,231.382,197.692,420.417,2.909,2.265,1.15,6359,19.211,57614,174.059,NA,NA,NA,NA,1008404,50907634,153.798,3.047,912584,2.757,NA,NA,"tests performed",NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","US",329064917,76588,963,3568771,139159,12524905.7822658,12501094.8518288,12548762.0655632,131052.495085998,1101455.87259949,1618431.73150135,0.0380621121706081,0.0379897527995327,0.0381346093651279,0.000398257268750401,0.00334722972792476,0.00491827492962841,"2020/07/16","US",329064917,76588,963,3568771,139159,10999782.6086957,103043.478260869,849420.289855072,1185652.17391304,0.0108451883371086,0.000422892240438989,0.0334273939287659,0.000313140273962627,0.002581315254142,0.00360309505103834,"2020-07-16",0.0872210953346856,0,0,0,0.0443904924943835,0.0412820978842244,0.0474988871045427,0.00232421100008036,0.00215485191258467,0.00249357008757604,0.000738222084211105,-0.000222861985706161,0.00169930615412837,0.0163790785911363,-0.00415287544521597,0.0369110326274885,"US","United States",NA,NA,NA,NA,NA,"2020-07-16",-13,0,62,-31,-37,11
