"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-03,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13132,337,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,145,1,94.5714285714286,0.571428571428571,17,0,5.71428571428571,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-03",13132,145,94.571,337,1,0.571,146.626,1.619,1.056,3.763,0.011,0.006,1.22,NA,NA,NA,NA,NA,NA,NA,NA,443,NA,NA,0.005,422,0.005,0.224,4.5,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/03","CD",86790568,145,1,13132,337,26280.2741373172,26082.7382026162,26479.3060976729,234.676434724934,1405.15195788971,2409.20104005712,0.00030280103867182,0.000300525031736355,0.000305094282798943,2.70393938111954e-06,1.61901458910802e-05,2.7758788720649e-05,"2020/12/03","CD",86790568,145,1,13132,337,26376.8115942029,434.782608695652,1956.52173913044,2246.3768115942,0.000151306764117502,3.88291041026486e-06,0.000303913342221737,5.00956058607258e-06,2.25430226373266e-05,2.58827296947083e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-04,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13281,337,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,149,0,115.857142857143,0.571428571428571,4,-1,21.2857142857143,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-04",13281,149,115.857,337,0,0.571,148.289,1.664,1.294,3.763,0,0.006,1.22,NA,NA,NA,NA,NA,NA,NA,NA,477,NA,NA,0.005,430,0.005,0.269,3.7,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/04","CD",86790568,149,0,13281,337,26434.0904212583,26235.3756570499,26634.3103119048,153.816283941145,1558.96824183086,2427.88890810211,0.000304573308256933,0.00030228371886044,0.000306880239704213,1.77226958511373e-06,1.79624154761939e-05,2.79741101371996e-05,"2020/12/04","CD",86790568,149,0,13281,337,26521.7391304348,144.927536231884,1739.13043478261,2391.30434782609,0.000153023540530349,3.88291041026486e-06,0.000305583195750427,1.66985352869086e-06,2.00382423442903e-05,2.75525832233992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-05,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13413,342,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,132,5,115,1.28571428571429,-17,5,-0.857142857142861,0.714285714285714,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-05",13413,132,115,342,5,1.286,149.763,1.474,1.284,3.819,0.056,0.014,1.22,NA,NA,NA,NA,NA,NA,NA,NA,503,NA,NA,0.006,438,0.005,0.263,3.8,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/05","CD",86790568,132,5,13413,342,26934.0323954119,26733.8071932023,27135.7572018983,499.941974153586,1976.95134163164,2799.69955688048,0.000310333634357733,0.000308026641710679,0.000312657905429289,5.76032610079918e-06,2.27784122997287e-05,3.22581084718847e-05,"2020/12/05","CD",86790568,132,5,13413,342,26521.7391304348,0,1594.20289855072,2391.30434782609,0.000154544443124281,3.94052035700469e-06,0.000305583195750427,0,1.83683888155995e-05,2.75525832233992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-06,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13527,344,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,114,2,117.857142857143,1.57142857142857,-18,-3,2.85714285714286,0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-06",13527,114,117.857,344,2,1.571,151.036,1.273,1.316,3.841,0.022,0.018,1.21,NA,NA,NA,NA,NA,NA,NA,NA,284,NA,NA,0.003,452,0.005,0.261,3.8,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/06","CD",86790568,114,2,13527,344,27149.3218591728,26948.3672358634,27351.7750059466,215.289463760881,1982.06241667357,2896.77204750053,0.000312814197265915,0.000310498800236719,0.000315146860266505,2.48056290818238e-06,2.28373020519184e-05,3.33765766747895e-05,"2020/12/06","CD",86790568,114,2,13527,344,26739.1304347826,217.391304347824,1811.59420289855,2463.76811594203,0.000155857949909949,3.96356433570063e-06,0.000308087976043464,2.50478029303627e-06,2.08731691086357e-05,2.83875099877446e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-07,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13595,344,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,68,0,117.571428571429,1.57142857142857,-46,-2,-0.285714285714292,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-07",13595,68,117.571,344,0,1.571,151.795,0.759,1.313,3.841,0,0.018,1.21,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,NA,0.004,456,0.005,0.258,3.9,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/12/07","CD",86790568,893,11,2543,41,13594,343,3205,4480,0.000156629923196263,1.02891364877345e-05,3.6927975860234e-05,5.16185122788919e-05,"2020/12/07","CD",86790568,68,0,13595,344,27103.3129165465,26902.6703228227,27305.4519212188,0,1968.1062746689,2779.07061904733,0.000312284082719063,0.000309972280891429,0.000314613126177706,0,2.26764995324019e-05,3.20204220699112e-05,"2020/12/07","CD",86790568,68,0,13595,344,26811.5942028986,72.4637681159438,1884.05797101449,2463.76811594203,0.00015664144518561,3.96356433570063e-06,0.000308922902807809,8.34926764345451e-07,2.17080958729812e-05,2.83875099877446e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-08,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,NA,NA,NA,13750,344,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,155,0,127.285714285714,1.28571428571429,87,0,9.71428571428572,-0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-08",13750,155,127.286,344,0,1.286,153.526,1.731,1.421,3.841,0,0.014,1.21,NA,NA,NA,NA,NA,NA,NA,NA,496,NA,NA,0.006,451,0.005,0.282,3.5,"samples tested",NA,NA,NA,NA,NA,22.22,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/08","CD",86790568,155,0,13750,344,27223.0584612072,27021.5001386552,27426.1202442325,27.7276594080395,1729.0809440649,2555.28012171923,0.00031366378960911,0.000311341436763672,0.000316003465310107,3.19477796343486e-07,1.99224522192884e-05,2.94419103435206e-05,"2020/12/08","CD",86790568,155,0,13750,344,26811.5942028986,0,1449.27536231884,2391.30434782609,0.000158427353534545,3.96356433570063e-06,0.000308922902807809,0,1.66985352869086e-05,2.75525832233992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-09,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13843,350,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,93,6,122.285714285714,2,-62,6,-5,0.714285714285714,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-09",13843,93,122.286,350,6,2,154.564,1.038,1.365,3.908,0.067,0.022,1.21,NA,NA,NA,NA,NA,NA,NA,NA,494,NA,NA,0.006,439,0.005,0.279,3.6,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/09","CD",86790568,93,6,13843,350,27689.0365677226,27486.6827490889,27892.8800920545,511.987049141768,2241.06799320667,2813.91438829513,0.000319032784388767,0.000316701265845949,0.000321381467304771,5.89910932650847e-06,2.58215615457969e-05,3.24218916080274e-05,"2020/12/09","CD",86790568,93,6,13843,350,26811.5942028986,0,1449.27536231884,2391.30434782609,0.000159498898543906,4.03269627178843e-06,0.000308922902807809,0,1.66985352869086e-05,2.75525832233992e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-10,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,13997,350,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,154,0,123.571428571429,1.85714285714286,61,-6,1.28571428571428,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-10",13997,154,123.571,350,0,1.857,156.284,1.719,1.38,3.908,0,0.021,1.21,NA,NA,NA,NA,NA,NA,NA,NA,598,NA,NA,0.007,461,0.005,0.268,3.7,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/10","CD",86790568,154,0,13997,350,27795.8795223962,27592.7141636507,28000.5407891828,106.84295467355,2347.91094788022,2920.75734296868,0.000320263827774421,0.00031792295867508,0.000322621932710278,1.23104338565395e-06,2.70526049314508e-05,3.36529349936814e-05,"2020/12/10","CD",86790568,154,0,13997,350,41014.4927536232,14202.8985507246,15652.1739130435,16231.884057971,0.000161273284903493,4.03269627178843e-06,0.000472568548619514,0.000163645645811704,0.000180344181098613,0.000187023595213376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-11,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,14169,350,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,172,0,126.857142857143,1.85714285714286,18,0,3.28571428571429,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-11",14169,172,126.857,350,0,1.857,158.204,1.92,1.416,3.908,0,0.021,1.21,NA,NA,NA,NA,NA,NA,NA,NA,497,NA,NA,0.006,464,0.005,0.273,3.7,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/11","CD",86790568,172,0,14169,350,27931.3572832274,27727.1706042109,28137.0476208927,135.477760831222,2359.02870413242,2974.2762294471,0.000321824801091605,0.00031947216435098,0.000324194762971164,1.56097331718375e-06,2.7180703600562e-05,3.42695790336008e-05,"2020/12/11","CD",86790568,172,0,14169,350,41521.7391304348,507.246376811592,16014.4927536232,16594.2028985507,0.000163255067071344,4.03269627178843e-06,0.000478413035969931,5.84448735041799e-06,0.00018451881492034,0.000191198229035103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-12,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,14342,352,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,173,2,132.714285714286,1.42857142857143,1,2,5.85714285714286,-0.428571428571429,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-12",14342,173,132.714,352,2,1.429,160.136,1.932,1.482,3.93,0.022,0.016,1.21,NA,NA,NA,NA,NA,NA,NA,NA,413,NA,NA,0.005,451,0.005,0.294,3.4,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/12","CD",86790568,173,2,14342,352,28218.9385375255,28013.508618,28425.8749249629,287.581254298071,2589.31029604909,3051.67909502621,0.000325138309240302,0.000322771347895776,0.000327522628092063,3.31350814869735e-06,2.98340056496587e-05,3.51614140263054e-05,"2020/12/12","CD",86790568,173,2,14342,352,41521.7391304348,0,16014.4927536232,16594.2028985507,0.000165248371228542,4.05574025048436e-06,0.000478413035969931,0,0.00018451881492034,0.000191198229035103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-13,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,14461,352,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,119,0,133.428571428571,1.14285714285714,-54,-2,0.714285714285694,-0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-13",14461,119,133.429,352,0,1.143,161.465,1.329,1.49,3.93,0,0.013,1.21,NA,NA,NA,NA,NA,NA,NA,NA,406,NA,NA,0.005,469,0.005,0.284,3.5,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/13","CD",86790568,119,0,14461,352,28228.6351957211,28023.1012898527,28435.6765787964,9.6966581956658,2390.78827669289,3047.41961121721,0.000325250034032743,0.000322881874558682,0.000327635562643125,1.11724792441338e-07,2.75466370572997e-05,3.51123362992303e-05,"2020/12/13","CD",86790568,119,0,14461,352,41521.7391304348,0,15724.6376811594,16594.2028985507,0.00016661948796095,4.05574025048436e-06,0.000478413035969931,0,0.000181179107862958,0.000191198229035103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-14,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,14513,356,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,52,4,131.142857142857,1.71428571428571,-67,4,-2.28571428571428,0.571428571428571,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-14",14513,52,131.143,356,4,1.714,162.045,0.581,1.464,3.975,0.045,0.019,1.21,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,0.004,468,0.005,0.28,3.6,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/12/14","CD",86790568,918,12,3370,51,14512,355,3998,5059,0.000167207109417696,1.05771862214336e-05,4.60649134131718e-05,5.82897441113647e-05,"2020/12/14","CD",86790568,52,4,14513,356,28417.5501204304,28212.3710490099,28624.2213901236,188.914924709279,2371.95241783814,2969.58154591446,0.000327426709782916,0.000325062638707583,0.000329807973950852,2.17667575017229e-06,2.73296104922155e-05,3.42154869399456e-05,"2020/12/14","CD",86790568,52,4,14513,356,41956.5217391304,434.782608695648,16014.4927536232,16594.2028985507,0.000167218631407044,4.10182820787623e-06,0.000483422596556004,5.00956058607254e-06,0.00018451881492034,0.000191198229035103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-12-15,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,14597,358,19.44,19.44,28.57,28.57,21.39,21.39,24.68,24.68,0,0,84,2,121,2,32,-2,-10.1428571428571,0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-12-15",14597,84,121,358,2,2,162.983,0.938,1.351,3.997,0.022,0.022,1.21,NA,NA,NA,NA,NA,NA,NA,NA,623,NA,NA,0.007,486,0.005,0.249,4,"samples tested",NA,NA,NA,NA,NA,19.44,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/15","CD",86790568,84,2,14597,358,28504.8629042381,28299.8889871397,28711.321431637,87.3127838077198,2224.58876692093,3056.89432972218,0.000328432726747889,0.00032607101945847,0.000330811539701376,1.00601696497389e-06,2.56316880760698e-05,3.52215039049195e-05,"2020/12/15","CD",86790568,84,2,14597,358,41956.5217391304,0,15579.7101449275,16594.2028985507,0.000168186478512273,4.12487218657216e-06,0.000483422596556004,0,0.000179509254334267,0.000191198229035103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
