"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-10,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/10","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/10","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-11,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/11","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/11","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-12,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/12","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/12","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-13,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/13","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/13","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-14,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/14","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/14","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-15,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/06/15","FO",48677,0,0,0,0,187,0,72,187,0.00384165006060357,0,0.00147913799124843,0.00384165006060357,"2020/06/15","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/15","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-16,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/16","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/16","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-17,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/17","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/17","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-18,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/18","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/18","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-19,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/19","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/19","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-20,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/20","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/20","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-21,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/21","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/21","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-22,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/06/22","FO",48677,0,0,0,0,187,0,28,187,0.00384165006060357,0,0.000575220329929946,0.00384165006060357,"2020/06/22","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/22","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-23,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/23","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/23","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-24,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/24","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/24","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-25,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/25","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/25","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-26,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,2,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,33.33,33.33,38.1,38.1,43.33,43.33,38.46,38.46,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/26","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/26","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-27,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/27","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/27","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-28,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/28","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/28","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-29,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/06/29","FO",48677,0,0,0,0,187,0,6,187,0.00384165006060357,0,0.000123261499270703,0.00384165006060357,"2020/06/29","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/29","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-06-30,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/30","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/06/30","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-01,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/01","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-02,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/02","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/02","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-03,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/03","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/03","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-04,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/04","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/04","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-05,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,1,0,0.142857142857143,0,1,0,0.142857142857143,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/05","FO",48497,1,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/05","FO",48497,1,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-06,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,-1,0,0,0,48497,"FO","2020/07/06","FO",48677,0,0,0,0,187,0,3,187,0.00384165006060357,0,6.16307496353514e-05,0.00384165006060357,"2020/07/06","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/06","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-07,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/07","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-08,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/08","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-09,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/09","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-10,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/10","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-11,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/11","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-12,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,-0.142857142857143,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/12","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-13,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO","2020/07/13","FO",48677,1,0,1,0,188,0,3,185,0.00386219364381535,2.05435832117838e-05,6.16307496353514e-05,0.00380056289418,"2020/07/13","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/13","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-14,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/14","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-15,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/15","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-16,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/16","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-17,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/17","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-18,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,188,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","FO",48497,0,0,188,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/18","FO",48497,0,0,188,0,0,0,0,0,0.00387652844505846,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-19,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,191,0,30.56,30.56,34.52,34.52,41.67,41.67,36.54,36.54,75,75,3,0,0.428571428571429,0,3,0,0.428571428571429,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","FO",48497,3,0,191,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/19","FO",48497,3,0,191,0,0,0,0,0,0.00393838794152216,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-07-20,0,NA,2,0,1,1,2,1,0,NA,0,NA,0,NA,1,1,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,191,0,30.56,30.56,34.52,34.52,45,45,40.38,40.38,75,75,0,0,0.428571428571429,0,-3,0,0,0,48497,"FO","2020/07/20","FO",48677,3,0,4,0,191,0,4,182,0.00392382439345071,6.16307496353514e-05,8.21743328471352e-05,0.00373893214454465,"2020/07/20","FO",48497,0,0,191,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/07/20","FO",48497,0,0,191,0,0,0,0,0,0.00393838794152216,0,0,0,0,0
